sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
140,-19.52831639,-0.71817573,3.33263975,19.82365771
141,-19.75425137,-0.77381439,3.32021761,20.04627349
142,-19.96101643,-0.82696161,3.30959853,20.25041937
143,-20.15051131,-0.87774838,3.30044992,20.43786970
144,-20.32447855,-0.92629803,3.29249936,20.61026464
145,-20.48450917,-0.97272663,3.28552481,20.76911135
146,-20.63204951,-1.01714352,3.27934614,20.91578732
147,-20.76840892,-1.05965170,3.27381784,21.05154517
148,-20.89476803,-1.10034824,3.26882289,21.17751875
149,-21.01218737,-1.13932462,3.26426746,21.29472988
150,-21.12161619,-1.17666711,3.26007663,21.40409577
151,-21.22390129,-1.21245708,3.25619069,21.50643661
152,-21.31979561,-1.24677128,3.25256216,21.60248328
