sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
118,-18.31142226,13.67712607,-5.83239207,23.58789435
119,-17.59138802,14.15510335,-5.05719886,23.13869364
120,-16.90349119,14.51541829,-4.33001545,22.69745396
121,-16.25320827,14.76904452,-3.65089605,22.26253573
122,-15.64455598,14.92672832,-3.01914186,21.83287813
123,-15.08027637,14.99882365,-2.43347932,21.40797207
124,-14.56201686,14.99517283,-1.89221020,20.98780605
125,-14.09050022,14.92502541,-1.39333605,20.57279673
126,-13.66568156,14.79698855,-0.93466003,20.16371275
127,-13.28689032,14.61900258,-0.51386905,19.76159791
128,-12.95295681,14.39833647,-0.12859896,19.36769787
129,-12.66232321,14.14159840,0.22351457,18.98339256
130,-12.41313962,13.85475769,0.54479718,18.61013568
131,-12.20334613,13.54317468,0.83750689,18.24940149
132,-12.03074207,13.21163597,1.10381322,17.90263901
133,-11.89304372,12.86439300,1.34578294,17.57123297
134,-11.78793165,12.50520213,1.56537104,17.25647124
135,-11.71308912,12.13736510,1.76441580,16.95951802
136,-11.66623263,11.76376881,1.94463713,16.68139244
137,-11.64513570,11.38692378,2.10763733,16.42295204
138,-11.64764704,11.00900084,2.25490365,16.18488096
139,-11.67170384,10.63186555,2.38781222,15.96768245
140,-11.71534110,10.25711042,2.50763292,15.77167569
141,-11.77669765,9.88608466,2.61553477,15.59699649
142,-11.85401947,9.51992154,2.71259180,15.44360185
143,-11.94566091,9.15956329,2.79978898,15.31127795
144,-12.05008407,8.80578385,2.87802820,15.19965137
145,-12.16585700,8.45920932,2.94813420,15.10820288
146,-12.29165070,8.12033647,3.01086024,15.03628348
147,-12.42623552,7.78954927,3.06689360,14.98313196
148,-12.56847688,7.46713369,3.11686081,14.94789343
149,-12.71733070,7.15329096,3.16133258,14.92963815
150,-12.87183859,6.84814923,3.20082837,14.92738017
151,-13.03112293,6.55177401,3.23582076,14.94009517
152,-13.19438193,6.26417735,3.26673946,14.96673708
153,-13.36088470,5.98532596,3.29397496,15.00625329
154,-13.52996655,5.71514830,3.31788204,15.05759796
155,-13.70102431,5.45354087,3.33878289,15.11974360
156,-13.87351190,5.20037369,3.35697000,15.19169070
157,-14.04693607,4.95549505,3.37270885,15.27247554
158,-14.22085239,4.71873568,3.38624035,15.36117616
159,-14.39486145,4.48991240,3.39778303,15.45691687
160,-14.56860524,4.26883121,3.40753513,15.55887124
161,-14.74176380,4.05529002,3.41567640,15.66626383
162,-14.91405208,3.84908095,3.42236982,15.77837092
163,-15.08521702,3.64999237,3.42776316,15.89452035
164,-15.25503479,3.45781054,3.43199032,16.01409060
165,-15.42330828,3.27232114,3.43517268,16.13650939
166,-15.58986475,3.09331040,3.43742020,16.26125179
167,-15.75455368,2.92056620,3.43883249,16.38783809
168,-15.91724473,2.75387888,3.43949976,16.51583141
169,-16.07782591,2.59304198,3.43950373,16.64483519
170,-16.23620192,2.43785280,3.43891834,16.77449070
171,-16.39229251,2.28811287,3.43781055,16.90447443
172,-16.54603113,2.14362832,3.43624090,17.03449559
173,-16.69736355,2.00421017,3.43426420,17.16429370
174,-16.84624667,1.86967453,3.43192997,17.29363620
175,-16.99264744,1.73984276,3.42928298,17.42231619
176,-17.13654182,1.61454159,3.42636368,17.55015037
177,-17.27791387,1.49360313,3.42320860,17.67697698
178,-17.41675492,1.37686491,3.41985070,17.80265395
179,-17.55306275,1.26416988,3.41631969,17.92705714
180,-17.68684095,1.15536634,3.41264239,18.05007873
181,-17.81809824,1.05030789,3.40884293,18.17162573
182,-17.94684791,0.94885333,3.40494301,18.29161856
183,-18.07310726,0.85086659,3.40096217,18.40998978
184,-18.19689717,0.75621658,3.39691794,18.52668296
185,-18.31824159,0.66477712,3.39282604,18.64165154
186,-18.43716723,0.57642676,3.38870056,18.75485790
187,-18.55370313,0.49104868,3.38455412,18.86627242
188,-18.66788035,0.40853054,3.38039795,18.97587269
189,-18.77973171,0.32876435,3.37624210,19.08364272
190,-18.88929147,0.25164633,3.37209548,19.18957232
191,-18.99659514,0.17707675,3.36796602,19.29365642
192,-19.10167923,0.10495982,3.36386073,19.39589454
193,-19.20458107,0.03520353,3.35978578,19.49629025
194,-19.30533861,-0.03102077,3.35574660,19.59484872
195,-19.40399030,-0.09376920,3.35174797,19.69156791
196,-19.50057493,-0.15449387,3.34779402,19.78646042
197,-19.59513148,-0.21326993,3.34388835,19.87954354
198,-19.68769905,-0.27016954,3.34003404,19.97083656
199,-19.77831673,-0.32526198,3.33623375,20.06036051
200,-19.86702352,-0.37861372,3.33248970,20.14813786
201,-19.95385822,-0.43028863,3.32880375,20.23419237
202,-20.03885944,-0.48034796,3.32517743,20.31854884
203,-20.12206545,-0.52885054,3.32161199,20.40123298
204,-20.20351416,-0.57585286,3.31810837,20.48227121
205,-20.28324308,-0.62140913,3.31466732,20.56169056
206,-20.36128928,-0.66557141,3.31128933,20.63951849
207,-20.43768934,-0.70838967,3.30797471,20.71578283
208,-20.51247931,-0.74991192,3.30472361,20.79051162
209,-20.58569473,-0.79018424,3.30153601,20.86373310
210,-20.65737055,-0.82925089,3.29841176,20.93547552
211,-20.72754117,-0.86715439,3.29535058,21.00576718
212,-20.79624035,-0.90393559,3.29235209,21.07463629
213,-20.86350129,-0.93963371,3.28941581,21.14211092
214,-20.92935655,-0.97428644,3.28654118,21.20821898
215,-20.99383807,-1.00793001,3.28372756,21.27298819
216,-21.05697717,-1.04059922,3.28097424,21.33644596
217,-21.11880455,-1.07232753,3.27828047,21.39861946
218,-21.17935025,-1.10314709,3.27564545,21.45953550
219,-21.23864372,-1.13308883,3.27306833,21.51922056
220,-21.29671376,-1.16218245,3.27054823,21.57770078
221,-21.35358857,-1.19045656,3.26808423,21.63500187
222,-21.40929570,-1.21793863,3.26567541,21.69114918
223,-21.46386213,-1.24465512,3.26332082,21.74616763
224,-21.51731420,-1.27063146,3.26101947,21.80008171
225,-21.56967767,-1.29589213,3.25877040,21.85291550
