sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
140,-19.49651955,-0.71057888,3.33427506,19.79233657
141,-19.73001776,-0.76787794,3.32142532,20.02236509
142,-19.94375559,-0.82261131,3.31043873,20.23336554
143,-20.13968310,-0.87491386,3.30097190,20.42715656
144,-20.31959058,-0.92491256,3.29274350,20.60542123
145,-20.48511399,-0.97272695,3.28552418,20.76970780
146,-20.63774163,-1.01846962,3.27912782,20.92143253
147,-20.77882171,-1.06224663,3.27340408,21.06188438
148,-20.90957063,-1.10415794,3.26823199,21.19223087
149,-21.03108165,-1.14429776,3.26351458,21.31352482
150,-21.14433377,-1.18275492,3.25917440,21.42671177
151,-21.25020068,-1.21961322,3.25514971,21.53263767
152,-21.34945957,-1.25495171,3.25139144,21.63205663
