sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
48,-17.76120170,-3.44162822,31.79735178,36.58383074
49,-13.41465555,-5.53399175,28.49915059,31.98092608
50,-10.11094898,-7.35185984,25.04089954,27.98799353
51,-7.83389682,-8.77062263,21.75221770,24.72757036
52,-6.46676341,-9.66475353,18.96581010,22.24698726
53,-5.80180293,-9.94007769,16.96505194,20.50070850
54,-5.57164267,-9.56218391,15.94020439,19.40537758
55,-5.48410485,-8.57033786,15.96387048,18.93069618
56,-5.26921653,-7.07239100,16.99012235,19.14282149
57,-4.77384677,-5.22374399,18.87449384,20.15747087
58,-3.91936904,-3.19851739,21.40680435,21.99643697
59,-2.69383718,-1.17469002,24.34723175,24.52395460
60,-1.13892646,0.69656006,27.45784227,27.49027922
61,0.66701593,2.33828974,30.52527066,30.62196366
62,2.62613065,3.71028256,33.37367851,33.68182263
63,4.63578461,4.79214449,35.86945342,36.48387091
64,6.59954295,5.58989267,37.92012370,38.89391532
65,8.43414223,6.12732913,39.46996188,40.82348354
66,10.07296777,6.43832574,40.49420839,42.22200411
67,11.46688248,6.55075342,40.99315892,43.06786322
68,12.58330166,6.51666048,40.98676039,43.36727881
69,13.40428276,6.37013741,40.50994177,43.14288851
70,13.92420314,6.14054559,39.58849667,42.41271982
71,14.14740299,5.85249925,38.30217297,41.24872378
72,14.08600743,5.52602057,36.71020592,39.70631848
73,13.75802423,5.17696944,34.87324170,37.84477811
74,13.18573732,4.81759761,32.85164338,35.72538856
75,12.39437465,4.45713092,30.70365833,33.40959703
76,11.41101024,4.10232291,28.48387901,30.95757696
77,10.26365738,3.75795073,26.24201047,28.42723993
78,8.98051485,3.42724174,24.02195629,25.87373218
79,7.58933655,3.11222990,21.86122468,23.34945713
80,6.11690399,2.81404677,19.79064379,20.90466348
81,4.58858859,2.53315475,17.83436116,18.58861093
82,3.02799616,2.26953120,16.01009054,16.45121673
83,1.45668352,2.02281141,14.32956100,14.54475890
84,-0.10529674,1.79239846,12.79911805,12.92444206
85,-1.64016206,1.57754603,11.42042631,11.64495256
86,-3.13375568,1.37742028,10.19122572,10.75075778
87,-4.57436027,1.19114499,9.10609860,10.25985526
88,-5.95262009,1.01783405,8.15721216,10.14937350
89,-7.26141611,0.85661406,7.33500875,10.35684821
90,-8.49570328,0.70663974,6.62882444,10.79896418
91,-9.65231969,0.56710370,6.02742395,11.39380189
92,-10.72977703,0.43724230,5.51944654,12.07408738
93,-11.72804113,0.31633854,5.09376304,12.79036515
94,-12.64831042,0.20372298,4.73974837,13.50875547
95,-13.49279924,0.09877315,4.44747701,14.20723194
96,-14.26453132,0.00091208,4.20785071,14.87221780
97,-14.96714783,-0.09039378,4.01266882,15.49597355
98,-15.60473303,-0.17563697,3.85465166,16.07472802
99,-16.18165932,-0.25527167,3.72742722,16.60737715
100,-16.70245271,-0.32971628,3.62549038,17.09458452
101,-17.17167875,-0.39935605,3.54414313,17.53815803
102,-17.59384819,-0.46618474,3.47942263,17.94065786
103,-17.97334139,-0.52911320,3.42802315,18.30498031
104,-18.31434978,-0.58810200,3.38721630,18.63422942
105,-18.62083281,-0.64343577,3.35477325,18.93155904
106,-18.89648835,-0.69537689,3.32889115,19.20006087
107,-19.14473470,-0.74416703,3.30812565,19.44269392
108,-19.36870243,-0.79002884,3.29133027,19.66223879
109,-19.57123414,-0.83316754,3.27760308,19.86127025
110,-19.75489067,-0.87377234,3.26624061,20.04214337
111,-19.92196218,-0.91201782,3.25669867,20.20698987
112,-20.07448291,-0.94806508,3.24855957,20.35772165
113,-20.21424837,-0.98206290,3.24150502,20.49603961
114,-20.34283417,-1.01414874,3.23529408,20.62344606
115,-20.46161550,-1.04444968,3.22974537,20.74125935
116,-20.57178684,-1.07308325,3.22472301,20.85062973
117,-20.67438114,-1.10015824,3.22012549,20.95255574
