t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
2.600000000000000644e-01,2.600000000000000644e-01,-5.379999999999999716e+01,-5.250000000000000000e+01,1.830000000000000071e+01,7.736653023110187632e+01
2.799999999999999711e-01,2.799999999999999711e-01,-7.179999999999999716e+01,-5.150000000000000000e+01,2.430000000000000071e+01,9.164049323306809924e+01
2.999999999999999889e-01,2.999999999999999889e-01,-8.979999999999999716e+01,-4.850000000000000000e+01,2.730000000000000071e+01,1.056483790694395850e+02
3.200000000000000067e-01,3.200000000000000067e-01,-1.057999999999999972e+02,-4.350000000000000000e+01,2.830000000000000071e+01,1.178421826002896040e+02
3.400000000000000244e-01,3.400000000000000244e-01,-1.187999999999999972e+02,-3.550000000000000000e+01,2.930000000000000071e+01,1.274055728765425641e+02
3.600000000000000422e-01,3.600000000000000422e-01,-1.267999999999999972e+02,-2.450000000000000000e+01,2.630000000000000071e+01,1.317959786943440861e+02
3.800000000000000600e-01,3.800000000000000600e-01,-1.338000000000000114e+02,-1.650000000000000000e+01,2.830000000000000071e+01,1.377518783900967492e+02
3.999999999999999667e-01,3.999999999999999667e-01,-1.358000000000000114e+02,-9.500000000000000000e+00,2.530000000000000071e+01,1.384629192238846542e+02
4.199999999999999845e-01,4.199999999999999845e-01,-1.368000000000000114e+02,-6.500000000000000000e+00,2.330000000000000071e+01,1.389222084477496253e+02
4.400000000000000022e-01,4.400000000000000022e-01,-1.368000000000000114e+02,5.000000000000000000e-01,2.330000000000000071e+01,1.387709623804634589e+02
4.600000000000000200e-01,4.600000000000000200e-01,-1.368000000000000114e+02,7.500000000000000000e+00,2.030000000000000071e+01,1.385011913306163649e+02
4.800000000000000377e-01,4.800000000000000377e-01,-1.328000000000000114e+02,1.250000000000000000e+01,1.830000000000000071e+01,1.346364735129378118e+02
5.000000000000000000e-01,5.000000000000000000e-01,-1.308000000000000114e+02,2.150000000000000000e+01,1.530000000000000071e+01,1.334353026751167022e+02
5.200000000000000178e-01,5.200000000000000178e-01,-1.247999999999999972e+02,2.650000000000000000e+01,1.230000000000000071e+01,1.281740223290195217e+02
5.400000000000000355e-01,5.400000000000000355e-01,-1.177999999999999972e+02,3.250000000000000000e+01,1.130000000000000071e+01,1.227223695990262371e+02
5.600000000000000533e-01,5.600000000000000533e-01,-1.097999999999999972e+02,4.050000000000000000e+01,8.300000000000000711e+00,1.173251038780703510e+02
5.800000000000000711e-01,5.800000000000000711e-01,-1.007999999999999972e+02,4.550000000000000000e+01,9.300000000000000711e+00,1.109836924957896684e+02
6.000000000000000888e-01,6.000000000000000888e-01,-8.979999999999999716e+01,4.650000000000000000e+01,4.300000000000000711e+00,1.012165006310729893e+02
6.200000000000001066e-01,6.200000000000001066e-01,-8.279999999999999716e+01,4.950000000000000000e+01,5.300000000000000711e+00,9.661356012486032796e+01
6.399999999999999023e-01,6.399999999999999023e-01,-7.279999999999999716e+01,5.250000000000000000e+01,7.300000000000000711e+00,9.005209603335171664e+01
6.599999999999999201e-01,6.599999999999999201e-01,-6.379999999999999716e+01,5.050000000000000000e+01,6.300000000000000711e+00,8.161115119884046010e+01
6.799999999999999378e-01,6.799999999999999378e-01,-5.679999999999999716e+01,4.950000000000000000e+01,4.300000000000000711e+00,7.546509126741979401e+01
6.999999999999999556e-01,6.999999999999999556e-01,-4.579999999999999716e+01,4.750000000000000000e+01,7.300000000000000711e+00,6.638659503243104609e+01
7.199999999999999734e-01,7.199999999999999734e-01,-3.579999999999999716e+01,4.250000000000000000e+01,7.300000000000000711e+00,5.604623091698495330e+01
7.399999999999999911e-01,7.399999999999999911e-01,-2.580000000000000071e+01,3.950000000000000000e+01,6.300000000000000711e+00,4.759810920614388863e+01
7.600000000000000089e-01,7.600000000000000089e-01,-2.180000000000000071e+01,3.250000000000000000e+01,4.300000000000000711e+00,3.936978536898569558e+01
7.800000000000000266e-01,7.800000000000000266e-01,-1.580000000000000071e+01,2.950000000000000000e+01,4.300000000000000711e+00,3.373988737384877368e+01
8.000000000000000444e-01,8.000000000000000444e-01,-9.800000000000000711e+00,2.450000000000000000e+01,2.300000000000000711e+00,2.648735547388602285e+01
8.200000000000000622e-01,8.200000000000000622e-01,-5.800000000000000711e+00,2.150000000000000000e+01,5.300000000000000711e+00,2.289060942832234957e+01
8.399999999999998579e-01,8.399999999999998579e-01,-2.800000000000000711e+00,1.750000000000000000e+01,6.300000000000000711e+00,1.880904037956216612e+01
8.599999999999998757e-01,8.599999999999998757e-01,-1.800000000000000711e+00,1.450000000000000000e+01,6.300000000000000711e+00,1.591163096605750304e+01
8.799999999999998934e-01,8.799999999999998934e-01,-2.800000000000000711e+00,1.450000000000000000e+01,6.300000000000000711e+00,1.605552864280712555e+01
8.999999999999999112e-01,8.999999999999999112e-01,-8.000000000000007105e-01,1.250000000000000000e+01,4.300000000000000711e+00,1.324311141688387394e+01
9.199999999999999289e-01,9.199999999999999289e-01,-1.800000000000000711e+00,1.150000000000000000e+01,6.300000000000000711e+00,1.323555816730068990e+01
9.399999999999999467e-01,9.399999999999999467e-01,1.999999999999992895e-01,1.050000000000000000e+01,4.300000000000000711e+00,1.134812759885964617e+01
9.599999999999999645e-01,9.599999999999999645e-01,-8.000000000000007105e-01,8.500000000000000000e+00,4.300000000000000711e+00,9.559288676465421020e+00
9.799999999999999822e-01,9.799999999999999822e-01,1.199999999999999289e+00,9.500000000000000000e+00,2.300000000000000711e+00,9.847842403288144197e+00
