t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
7.599999999999998979e-01,1.009999999999999964e+01,-5.372000000000000455e+02,-5.360000000000000142e+01,1.044000000000000057e+02,5.498692208152771173e+02
7.799999999999999156e-01,1.011999999999999922e+01,-5.392000000000000455e+02,-3.960000000000000142e+01,1.004000000000000057e+02,5.498954082368755962e+02
7.999999999999999334e-01,1.014000000000000057e+01,-5.372000000000000455e+02,-2.960000000000000142e+01,1.064000000000000057e+02,5.484350098234065172e+02
8.199999999999999512e-01,1.016000000000000014e+01,-5.292000000000000455e+02,-2.360000000000000142e+01,1.054000000000000057e+02,5.401099517690819312e+02
8.399999999999999689e-01,1.017999999999999972e+01,-5.272000000000000455e+02,-2.160000000000000142e+01,1.054000000000000057e+02,5.380665014661292389e+02
8.599999999999999867e-01,1.019999999999999929e+01,-5.302000000000000455e+02,-1.159999999999999964e+01,1.054000000000000057e+02,5.406993249487186404e+02
8.800000000000000044e-01,1.022000000000000064e+01,-5.272000000000000455e+02,-8.599999999999999645e+00,1.074000000000000057e+02,5.380971659468204962e+02
9.000000000000000222e-01,1.024000000000000021e+01,-5.382000000000000455e+02,-5.599999999999999645e+00,1.034000000000000057e+02,5.480713092290089890e+02
9.200000000000000400e-01,1.025999999999999979e+01,-5.332000000000000455e+02,9.400000000000000355e+00,1.024000000000000057e+02,5.430251927857491410e+02
9.400000000000000577e-01,1.027999999999999936e+01,-5.422000000000000455e+02,1.040000000000000036e+01,1.034000000000000057e+02,5.520693434705463005e+02
9.600000000000000755e-01,1.030000000000000071e+01,-5.412000000000000455e+02,3.139999999999999858e+01,1.064000000000000057e+02,5.524530387281801040e+02
9.799999999999998712e-01,1.032000000000000028e+01,-5.282000000000000455e+02,5.139999999999999858e+01,1.054000000000000057e+02,5.410604032822952831e+02
9.999999999999998890e-01,1.033999999999999986e+01,-5.142000000000000455e+02,6.640000000000000568e+01,1.034000000000000057e+02,5.286796383444326466e+02
1.020000000000000018e+00,1.035999999999999943e+01,-4.981999999999999886e+02,7.240000000000000568e+01,1.014000000000000057e+02,5.135435327214237304e+02
1.040000000000000036e+00,1.037999999999999901e+01,-4.841999999999999886e+02,7.640000000000000568e+01,9.940000000000000568e+01,5.001669321336627263e+02
1.060000000000000053e+00,1.040000000000000036e+01,-4.671999999999999886e+02,8.640000000000000568e+01,1.024000000000000057e+02,4.860314393123144328e+02
1.080000000000000071e+00,1.041999999999999993e+01,-4.461999999999999886e+02,8.040000000000000568e+01,9.540000000000000568e+01,4.633138892802589339e+02
1.100000000000000089e+00,1.043999999999999950e+01,-4.241999999999999886e+02,8.340000000000000568e+01,9.740000000000000568e+01,4.431568119751743211e+02
1.120000000000000107e+00,1.046000000000000085e+01,-4.111999999999999886e+02,7.140000000000000568e+01,9.740000000000000568e+01,4.285675676016560374e+02
1.140000000000000124e+00,1.048000000000000043e+01,-3.961999999999999886e+02,7.140000000000000568e+01,9.640000000000000568e+01,4.139629935151208429e+02
1.160000000000000142e+00,1.050000000000000000e+01,-3.831999999999999886e+02,5.639999999999999858e+01,9.740000000000000568e+01,3.993869802584956687e+02
1.180000000000000160e+00,1.051999999999999957e+01,-3.661999999999999886e+02,5.239999999999999858e+01,9.740000000000000568e+01,3.825375275708254321e+02
1.200000000000000178e+00,1.053999999999999915e+01,-3.641999999999999886e+02,3.939999999999999858e+01,9.240000000000000568e+01,3.777985706696096031e+02
1.220000000000000195e+00,1.056000000000000050e+01,-3.591999999999999886e+02,2.939999999999999858e+01,9.240000000000000568e+01,3.720574686792350576e+02
1.239999999999999769e+00,1.058000000000000007e+01,-3.571999999999999886e+02,2.539999999999999858e+01,8.340000000000000568e+01,3.676854090115625127e+02
1.259999999999999787e+00,1.059999999999999964e+01,-3.671999999999999886e+02,3.139999999999999858e+01,7.940000000000000568e+01,3.769962334029346493e+02
1.279999999999999805e+00,1.061999999999999922e+01,-3.721999999999999886e+02,3.639999999999999858e+01,7.840000000000000568e+01,3.821051687690183485e+02
1.299999999999999822e+00,1.064000000000000057e+01,-3.741999999999999886e+02,5.039999999999999858e+01,7.040000000000000568e+01,3.840858758142506986e+02
1.319999999999999840e+00,1.066000000000000014e+01,-3.711999999999999886e+02,6.940000000000000568e+01,6.540000000000000568e+01,3.832531278411175322e+02
1.339999999999999858e+00,1.067999999999999972e+01,-3.541999999999999886e+02,9.340000000000000568e+01,6.339999999999999858e+01,3.717536280925849610e+02
1.359999999999999876e+00,1.069999999999999929e+01,-3.401999999999999886e+02,1.134000000000000057e+02,6.440000000000000568e+01,3.643390728428670400e+02
1.379999999999999893e+00,1.071999999999999886e+01,-3.141999999999999886e+02,1.244000000000000057e+02,5.539999999999999858e+01,3.424414694513502013e+02
1.399999999999999911e+00,1.074000000000000021e+01,-2.801999999999999886e+02,1.354000000000000057e+02,5.339999999999999858e+01,3.157479374437780848e+02
1.419999999999999929e+00,1.075999999999999979e+01,-2.331999999999999886e+02,1.384000000000000057e+02,4.539999999999999858e+01,2.749508319681903004e+02
1.439999999999999947e+00,1.077999999999999936e+01,-1.881999999999999886e+02,1.354000000000000057e+02,4.739999999999999858e+01,2.366414164933940754e+02
1.459999999999999964e+00,1.080000000000000071e+01,-1.501999999999999886e+02,1.214000000000000057e+02,4.939999999999999858e+01,1.993448268704257202e+02
1.479999999999999982e+00,1.082000000000000028e+01,-1.151999999999999886e+02,1.154000000000000057e+02,4.739999999999999858e+01,1.698085981333100563e+02
1.500000000000000000e+00,1.083999999999999986e+01,-9.419999999999998863e+01,1.014000000000000057e+02,4.539999999999999858e+01,1.456597404913244986e+02
1.520000000000000018e+00,1.085999999999999943e+01,-7.319999999999998863e+01,9.040000000000000568e+01,4.239999999999999858e+01,1.238069464933207939e+02
1.540000000000000036e+00,1.087999999999999901e+01,-5.619999999999998863e+01,7.440000000000000568e+01,3.939999999999999858e+01,1.012233174718157471e+02
1.560000000000000053e+00,1.090000000000000036e+01,-3.919999999999998863e+01,6.139999999999999858e+01,3.939999999999999858e+01,8.281883843667453959e+01
1.580000000000000071e+00,1.091999999999999993e+01,-3.519999999999998863e+01,5.039999999999999858e+01,3.439999999999999858e+01,7.044543988080420149e+01
1.600000000000000089e+00,1.093999999999999950e+01,-2.819999999999998863e+01,4.239999999999999858e+01,3.139999999999999858e+01,5.982440973382018257e+01
1.620000000000000107e+00,1.096000000000000085e+01,-2.119999999999998863e+01,3.439999999999999858e+01,2.839999999999999858e+01,4.938987750541602395e+01
1.640000000000000124e+00,1.098000000000000043e+01,-2.019999999999998863e+01,3.439999999999999858e+01,2.439999999999999858e+01,4.676280573276157781e+01
1.660000000000000142e+00,1.100000000000000000e+01,-2.019999999999998863e+01,3.039999999999999858e+01,2.139999999999999858e+01,4.231028243819697821e+01
1.680000000000000160e+00,1.101999999999999957e+01,-2.019999999999998863e+01,2.839999999999999858e+01,2.339999999999999858e+01,4.197808952298805707e+01
1.700000000000000178e+00,1.103999999999999915e+01,-1.619999999999998863e+01,2.239999999999999858e+01,1.939999999999999858e+01,3.377217789838255868e+01
