sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
35,-111.27663576,-72.44779440,32.44081483,136.68788917
36,-129.47799910,-68.60975314,24.67977532,148.59657394
37,-147.94631955,-60.65876770,18.61589172,160.97872839
38,-165.06842693,-48.86601025,15.03090779,172.80451591
39,-179.20125087,-34.10551076,14.25079583,182.97365756
40,-189.00053085,-17.74854708,16.10517298,190.51401046
41,-193.68423101,-1.44760939,20.00242550,194.71973177
42,-193.16833622,14.36765288,25.08708198,195.31973082
43,-188.05513332,26.90519683,30.42940862,192.39171420
44,-179.49349160,35.00174327,35.19957121,186.23116112
45,-168.95578090,38.26267264,38.79342940,177.52469739
46,-157.98467188,36.93993657,40.89557701,167.32054172
47,-147.95872158,31.84455000,41.48137065,156.92852758
48,-139.91354542,24.18366401,40.77058846,147.72572789
49,-134.43982619,15.35654839,39.15078478,140.86402803
50,-131.66338688,6.74605040,37.08930603,136.95390926
51,-131.29821823,-0.42203461,35.05054228,135.89680179
52,-132.75252633,-4.94125225,33.43048480,136.98630053
53,-135.26198213,-6.95599798,32.51515566,139.28899837
54,-138.02402528,-6.38581888,32.46403760,141.93422411
55,-140.31172481,-3.45487516,33.31519155,144.25400608
56,-141.55362766,1.51817585,35.00592896,145.82575021
57,-141.37493089,8.27116710,37.40189886,146.47247293
58,-139.60304313,15.79806337,40.32801117,146.16749618
59,-136.24575629,23.45039447,43.59621280,144.96019067
60,-131.45242293,30.67065153,47.02713525,142.94047645
61,-125.46815835,37.02512453,50.46451507,140.21335845
62,-118.58905858,42.21513777,53.78272456,136.88704881
63,-111.12371358,46.07170204,56.88862626,133.06914461
64,-103.36366848,48.53920424,59.71932877,128.86621178
65,-95.56339707,49.65326689,62.23740790,124.38369956
66,-87.92896488,49.51684062,64.42492042,119.72464550
67,-80.61382728,48.27735712,66.27721007,114.98678590
68,-73.71998196,46.10663787,67.79717875,110.25840214
69,-67.30279504,43.18436027,68.99042060,105.61360389
70,-61.37808898,39.68526041,69.86141154,101.10789545
71,-55.93040098,35.76987433,70.41081041,96.77487218
72,-50.92162032,31.57843063,70.63384578,92.62477458
73,-46.29945366,27.22744628,70.51971952,88.64538386
74,-42.00533956,22.80858948,70.05193696,84.80539002
75,-37.98154093,18.38941638,69.20946129,81.05996310
76,-34.17720348,14.01563246,67.96857691,77.35791258
77,-30.55319764,9.71455740,66.30532746,73.64962295
78,-27.08558038,5.49947779,64.19836718,69.89494451
79,-23.76754021,1.37455619,61.63203191,66.07036196
80,-20.60973567,-2.43205702,58.59940248,62.16563421
81,-17.63901315,-6.03733225,55.10510738,58.17350793
82,-14.89559294,-9.55334639,51.16760063,54.14119014
83,-12.42893598,-12.96648605,46.82066393,50.14760992
84,-10.29263171,-16.25334651,42.11392402,46.30002308
85,-8.53876037,-19.38016892,37.11224852,42.72961931
86,-7.21225870,-22.30369736,31.89398164,39.58153176
87,-6.34583895,-24.97336911,26.54809535,36.99648907
88,-5.95596560,-27.33460140,21.17044684,35.08335473
89,-6.04028433,-29.33281167,15.85943256,33.88835311
90,-6.57673510,-30.91772516,10.71139761,33.37503876
91,-7.52438909,-32.04749824,5.81618491,33.42882860
92,-8.82585652,-32.69222279,1.25318758,33.88580313
93,-10.41094762,-32.83646829,-2.91179657,34.57021896
94,-12.20115530,-32.48064884,-6.62870540,35.32421939
95,-14.11447810,-31.64114978,-9.86425835,36.02338747
96,-16.07011678,-30.34928940,-12.60193048,36.58055046
97,-17.99264774,-28.64930725,-14.84097503,36.94283040
98,-19.81538366,-26.59564759,-16.59468479,37.08586609
99,-21.48275610,-24.24984067,-17.88812257,37.00741157
100,-22.95167625,-21.67727847,-18.75555876,36.72131301
101,-24.19193372,-18.94414333,-19.23783675,36.25223561
102,-25.18576971,-16.11468913,-19.37985045,35.63123356
103,-25.92680617,-13.24900704,-19.22827188,34.89214676
104,-26.41852980,-10.40134111,-18.82961795,34.06877053
105,-26.67252252,-7.61896134,-18.22870004,33.19273316
106,-26.70660679,-4.94155677,-17.46746226,32.29201244
107,-26.54304081,-2.40108048,-16.58418519,31.39002073
108,-26.20686211,-0.02196171,-15.61301333,30.50518463
109,-25.72444282,2.38263056,-14.58375366,29.66664385
110,-25.12228904,4.58169790,-13.52188925,28.89572375
111,-24.42609182,6.56719240,-12.44875400,28.19101725
112,-23.66001909,8.33829081,-11.38181935,27.54758444
113,-22.84622571,9.89841941,-10.33505124,26.95815313
114,-22.00455167,11.25438181,-9.31930320,26.41421617
115,-21.15237593,12.41555842,-8.34271932,25.90695011
116,-20.30459345,13.39319412,-7.41112776,25.42791731
117,-19.47368532,14.19978175,-6.52841137,24.96954899
118,-18.66985548,14.84854216,-5.69684729,24.52543123
119,-17.90121147,15.35299679,-4.91741087,24.09042989
120,-17.17397086,15.72662573,-4.19004245,23.66069500
121,-16.49267883,15.98260203,-3.51387751,23.23358254
122,-15.86042625,16.13359259,-2.88744218,22.80752624
123,-15.27906004,16.19161581,-2.30881687,22.38188405
124,-14.74938074,16.16794632,-1.77577123,21.95677763
125,-14.27132383,16.07305828,-1.28587400,21.53293660
126,-13.84412298,15.91659947,-0.83658105,21.11155484
127,-13.46645476,15.70738922,-0.42530476,20.69416256
128,-13.13656497,15.45343465,-0.04946782,20.28251534
129,-12.85237749,15.16196012,0.29345613,19.87849991
130,-12.61158687,14.83944618,0.60591247,19.48405543
131,-12.41173599,14.49167446,0.89024440,19.10110871
132,-12.25028058,14.12377632,1.14867860,18.73152141
133,-12.12464181,13.74028295,1.38331661,18.37704763
134,-12.03224876,13.34517560,1.59613049,18.03930028
135,-11.97057193,12.94193470,1.78896178,17.71972489
136,-11.93714925,12.53358717,1.96352309,17.41957986
137,-11.92960568,12.12275127,2.12140149,17.13992224
138,-11.94566743,11.71167870,2.26406328,16.88159859
139,-11.98317177,11.30229370,2.39285962,16.64524033
140,-12.04007323,10.89622915,2.50903281,16.43126345
141,-12.11444677,10.49485965,2.61372279,16.23987211
142,-12.20448865,10.09933160,2.70797385,16.07106607
143,-12.30851547,9.71059054,2.79274122,15.92465149
144,-12.42496166,9.32940572,2.86889758,15.80025495
145,-12.55237597,8.95639227,2.93723934,15.69733990
146,-12.68941713,8.59203101,2.99849255,15.61522532
147,-12.83484896,8.23668615,3.05331865,15.55310584
148,-12.98753505,7.89062097,3.10231974,15.51007266
149,-13.14643333,7.55401186,3.14604360,15.48513464
150,-13.31059044,7.22696065,3.18498828,15.47723905
151,-13.47913621,6.90950550,3.21960649,15.48529126
152,-13.65127815,6.60163053,3.25030951,15.50817309
153,-13.82629610,6.30327428,3.27747085,15.54475942
154,-14.00353709,6.01433706,3.30142967,15.59393277
155,-14.18241043,5.73468748,3.32249386,15.65459586
156,-14.36238294,5.46416805,3.34094280,15.72568202
157,-14.54297454,5.20260011,3.35703005,15.80616358
158,-14.72375404,4.94978810,3.37098564,15.89505833
159,-14.90433517,4.70552324,3.38301824,15.99143421
160,-15.08437291,4.46958672,3.39331714,16.09441247
161,-15.26356004,4.24175244,3.40205400,16.20316945
162,-15.44162390,4.02178937,3.40938451,16.31693725
163,-15.61832345,3.80946353,3.41544983,16.43500341
164,-15.79344646,3.60453972,3.42037798,16.55670991
165,-15.96680700,3.40678294,3.42428501,16.68145148
166,-16.13824304,3.21595963,3.42727611,16.80867354
167,-16.30761431,3.03183864,3.42944665,16.93786983
168,-16.47480027,2.85419213,3.43088305,17.06857977
169,-16.63969827,2.68279618,3.43166364,17.20038573
170,-16.80222188,2.51743140,3.43185938,17.33291031
171,-16.96229930,2.35788335,3.43153455,17.46581349
172,-17.11987199,2.20394290,3.43074737,17.59878998
173,-17.27489331,2.05540645,3.42955058,17.73156653
174,-17.42732737,1.91207618,3.42799189,17.86389944
175,-17.57714794,1.77376010,3.42611450,17.99557210
176,-17.72433743,1.64027220,3.42395748,18.12639277
177,-17.86888599,1.51143243,3.42155617,18.25619240
178,-18.01079070,1.38706668,3.41894252,18.38482265
179,-18.15005483,1.26700680,3.41614538,18.51215400
180,-18.28668709,1.15109047,3.41319083,18.63807408
181,-18.42070107,1.03916115,3.41010236,18.76248602
182,-18.55211465,0.93106797,3.40690121,18.88530702
183,-18.68094948,0.82666560,3.40360648,19.00646697
184,-18.80723053,0.72581411,3.40023538,19.12590722
185,-18.93098564,0.62837886,3.39680340,19.24357946
186,-19.05224516,0.53423033,3.39332444,19.35944468
187,-19.17104158,0.44324398,3.38981100,19.47347219
188,-19.28740926,0.35530011,3.38627425,19.58563880
189,-19.40138407,0.27028366,3.38272421,19.69592801
190,-19.51300322,0.18808410,3.37916983,19.80432930
191,-19.62230498,0.10859525,3.37561909,19.91083749
192,-19.72932845,0.03171516,3.37207907,20.01545214
193,-19.83411345,-0.03899804,3.36855610,20.11816958
194,-19.93670027,-0.10478313,3.36505573,20.21896627
195,-20.03712957,-0.16844109,3.36158289,20.31785356
196,-20.13544224,-0.23005112,3.35814190,20.41484937
197,-20.23167927,-0.28968928,3.35473656,20.50997375
198,-20.32588162,-0.34742856,3.35137016,20.60324858
199,-20.41809018,-0.40333901,3.34804556,20.69469735
200,-20.50834566,-0.45748790,3.34476522,20.78434486
201,-20.59668847,-0.50993976,3.34153122,20.87221707
202,-20.68315875,-0.56075656,3.33834534,20.95834090
203,-20.76779621,-0.60999777,3.33520906,21.04274403
204,-20.85064017,-0.65772049,3.33212358,21.12545478
205,-20.93172946,-0.70397953,3.32908987,21.20650194
206,-21.01110238,-0.74882750,3.32610868,21.28591470
207,-21.08879671,-0.79231493,3.32318058,21.36372249
208,-21.16484966,-0.83449032,3.32030594,21.43995491
209,-21.23929782,-0.87540027,3.31748499,21.51464163
210,-21.31217720,-0.91508951,3.31471783,21.58781231
211,-21.38352317,-0.95360101,3.31200442,21.65949656
212,-21.45337045,-0.99097605,3.30934460,21.72972385
213,-21.52175311,-1.02725426,3.30673814,21.79852347
214,-21.58870460,-1.06247377,3.30418470,21.86592448
215,-21.65425767,-1.09667115,3.30168386,21.93195566
216,-21.71844442,-1.12988161,3.29923515,21.99664549
217,-21.78129629,-1.16213895,3.29683803,22.06002212
218,-21.84284407,-1.19347567,3.29449190,22.12211333
219,-21.90311789,-1.22392302,3.29219613,22.18294651
220,-21.96214720,-1.25351105,3.28995004,22.24254865
221,-22.01996082,-1.28226864,3.28775292,22.30094632
222,-22.07658695,-1.31022360,3.28560403,22.35816565
223,-22.13205311,-1.33740264,3.28350261,22.41423231
224,-22.18638623,-1.36383150,3.28144787,22.46917156
