sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
94,-11.63609889,10.97497899,2.20097405,16.14599790
95,-11.66691759,10.42008643,2.40141777,15.82599048
96,-11.74102177,9.87043652,2.57298858,15.55305049
97,-11.85233732,9.33029243,2.71946751,15.32735333
98,-11.99532134,8.80291483,2.84418205,15.14821491
99,-12.16496273,8.29073308,2.95004963,15.01417217
100,-12.35676736,7.79549259,3.03962042,14.92309273
101,-12.56673299,7.31838064,3.11511808,14.87230426
102,-12.79131785,6.86013286,3.17847761,14.85873329
103,-13.02740568,6.42112274,3.23138007,14.87904342
104,-13.27226941,6.00143643,3.27528392,14.92976420
105,-13.52353489,5.60093482,3.31145313,15.00740446
106,-13.77914578,5.21930483,3.34098209,15.10854602
107,-14.03733018,4.85610146,3.36481765,15.22991654
108,-14.29656943,4.51078224,3.38377852,15.36844205
109,-14.55556935,4.18273507,3.39857221,15.52128103
110,-14.81323388,3.87130076,3.40980987,15.68584301
111,-15.06864128,3.57579104,3.41801914,15.85979465
112,-15.32102251,3.29550291,3.42365544,16.04105628
113,-15.56974203,3.02972987,3.42711163,16.22779172
114,-15.81428056,2.77777069,3.42872652,16.41839350
115,-16.05421980,2.53893615,3.42879211,16.61146548
116,-16.28922890,2.31255407,3.42755996,16.80580411
117,-16.51905248,2.09797301,3.42524666,17.00037942
118,-16.74350015,1.89456493,3.42203857,17.19431655
119,-16.96243723,1.70172685,3.41809587,17.38687811
120,-17.17577666,1.51888199,3.41355615,17.57744782
121,-17.38347191,1.34548022,3.40853745,17.76551548
122,-17.58551081,1.18099815,3.40314089,17.95066336
123,-17.78191012,1.02493888,3.39745300,18.13255399
124,-17.97271087,0.87683148,3.39154765,18.31091929
125,-18.15797429,0.73623032,3.38548779,18.48555092
126,-18.33777824,0.60271420,3.37932693,18.65629185
127,-18.51221419,0.47588547,3.37311042,18.82302885
128,-18.68138460,0.35536901,3.36687654,18.98568607
129,-18.84540060,0.24081121,3.36065752,19.14421930
130,-19.00438004,0.13187893,3.35448029,19.29861111
131,-19.15844587,0.02825848,3.34836727,19.44886655
132,-19.30772466,-0.06826965,3.34233697,19.59500213
133,-19.45234537,-0.15936507,3.33640453,19.73703961
134,-19.59243835,-0.24611535,3.33058218,19.87503436
135,-19.72813445,-0.32875918,3.32487968,20.00905286
136,-19.85956427,-0.40752105,3.31930463,20.13916953
137,-19.98685753,-0.48261215,3.31386283,20.26546509
138,-20.11014262,-0.55423110,3.30855849,20.38802510
139,-20.22954608,-0.62256478,3.30339450,20.50693875
140,-20.34519234,-0.68778896,3.29837261,20.62229781
141,-20.45720339,-0.75006907,3.29349359,20.73419577
142,-20.56569857,-0.80956076,3.28875744,20.84272708
143,-20.67079442,-0.86641054,3.28416343,20.94798651
144,-20.77260452,-0.92075635,3.27971030,21.05006866
145,-20.87123941,-0.97272806,3.27539628,21.14906748
146,-20.96680653,-1.02244802,3.27121925,21.24507593
147,-21.05941018,-1.07003149,3.26717674,21.33818569
148,-21.14915151,-1.11558708,3.26326603,21.42848686
149,-21.23612852,-1.15921719,3.25948423,21.51606786
150,-21.32043608,-1.20101836,3.25582824,21.60101519
151,-21.40216598,-1.24108166,3.25229490,21.68341335
152,-21.48140695,-1.27949302,3.24888094,21.76334474
