sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
60,-174.37175897,-5.68753595,40.78038324,179.16723486
61,-169.34639497,1.15341156,44.33370976,175.05716114
62,-163.45522199,7.16437845,47.74097106,170.43514377
63,-156.96996202,12.14718912,50.91879948,165.46856898
64,-150.14348415,16.01232279,53.81427534,160.29796175
65,-143.19100396,18.75783680,56.39995238,155.03701070
66,-136.27994960,20.44662072,58.66770208,149.77379019
67,-129.52690099,21.18475670,60.62237582,144.57207353
68,-122.99978690,21.10262733,62.27595631,139.47244600
69,-116.72362985,20.33952070,63.64259336,134.49342570
70,-110.68840367,19.03186533,64.73471431,129.63301216
71,-104.85789573,17.30485771,65.56026238,124.87107112
72,-99.17877107,15.26706663,66.12103463,120.17280547
73,-93.58928364,13.00754808,66.41204847,115.49333531
74,-88.02725720,10.59502844,66.42184472,110.78318506
75,-82.43707202,8.07876694,66.13362350,105.99430869
76,-76.77545810,5.49076246,65.52709671,101.08620006
77,-71.01592907,2.84900551,64.58092208,96.03163286
78,-65.15171424,0.16148728,63.27555696,90.82162769
79,-59.19707552,-2.56933432,61.59633796,85.46931659
80,-53.18694514,-5.11393289,59.53655888,79.99753300
81,-47.17489660,-7.58536779,57.10029372,74.45436331
82,-41.22956429,-10.08982213,54.30470040,68.92519110
83,-35.42974980,-12.60633964,51.18155391,63.51171884
84,-29.85857914,-15.10321866,47.77779945,58.32975298
85,-24.59718533,-17.53789044,44.15498822,53.50011319
86,-19.71846322,-19.85815353,40.38755664,49.13571802
87,-15.28146040,-22.00467265,36.56002390,45.32509236
88,-11.32691904,-23.91450460,32.76329764,42.11456158
89,-7.87436882,-25.52529129,29.09037756,39.49425587
90,-4.92100495,-26.77967908,25.63181469,37.39461760
91,-2.44238905,-27.62950063,22.47131013,35.69753981
92,-0.39481466,-28.03929313,19.68181588,34.25976815
93,1.28098858,-27.98881850,17.32243624,32.94057817
94,2.65525387,-27.47438186,15.43633233,31.62550217
95,3.80417300,-26.50889082,14.04971873,30.24214974
96,4.80496849,-25.12073877,13.17192945,28.76871502
97,5.73145233,-23.35170958,12.79643302,27.23785205
98,6.65037423,-21.25417740,12.90260626,25.73800269
99,7.61873706,-18.88790804,13.45803692,24.41141090
100,8.68213445,-16.31676146,14.42111732,23.44322478
101,9.87406063,-13.60555546,15.74370880,23.03199035
102,11.21606433,-10.81729130,17.37369299,23.33793261
103,12.71857140,-8.01087370,19.25727242,24.42905436
104,14.38218208,-5.23939016,21.34093188,26.26278249
105,16.19925415,-2.54895688,23.57301702,28.71585185
106,18.15560486,0.02190714,25.90492501,31.63370998
107,20.23219675,2.44244670,28.29193023,34.86747263
108,22.40670746,4.68946364,30.69368729,38.29039107
109,24.65491830,6.95105336,33.07446372,41.83422390
110,26.95188627,8.99751099,35.40315845,45.39540732
111,29.27288877,10.82210394,37.65315976,48.90583186
112,31.59414808,12.42533612,39.80209153,52.31429690
113,33.89335489,13.81196142,41.83148921,55.58240075
114,36.15001724,14.99009901,43.72643903,58.68158386
115,38.34566411,15.97042010,45.47520628,61.59089755
116,40.46393293,16.76542295,47.06887145,64.29531814
117,42.49056835,17.38880441,48.50098688,66.78446411
118,44.41335650,17.85492887,49.76726169,69.05161154
119,46.22201517,18.17839097,50.86527890,71.09293343
120,47.90805669,18.37366521,51.79424577,72.90690889
121,49.46463653,18.45483331,52.55477616,74.49386308
122,50.88639771,18.43537984,53.14870284,75.85560834
123,52.16931798,18.32804610,53.57891628,76.99516402
124,53.31056472,18.14473289,53.84922661,77.91653771
125,54.30836062,17.89644326,53.96424512,78.62455384
126,55.16186181,17.59325760,53.92928184,79.12471896
127,55.87104886,17.24433388,53.75025603,79.42311487
128,56.43663072,16.85792745,53.43361692,79.52631277
129,56.85996070,16.44142505,52.98627212,79.44130300
130,57.14296357,16.00138921,52.41552193,79.17543610
131,57.28807255,15.54360939,51.72899784,78.73637194
132,57.29817491,15.07315725,50.93460408,78.13203447
133,57.17656494,14.59444391,50.04046125,77.37057021
134,56.92690299,14.11127747,49.05485155,76.46030929
135,56.55317951,13.62691947,47.98616517,75.40972812
136,56.05968302,13.14413951,46.84284776,74.22741306
137,55.45097118,12.66526718,45.63334894,72.92202502
138,54.73184411,12.19224093,44.36607209,71.50226466
139,53.90731932,11.72665365,43.04932562,69.97683844
140,52.98260783,11.26979463,41.69127594,68.35442555
141,51.96309087,10.82268812,40.29990272,66.64364598
142,50.85429700,10.38612833,38.88295653,64.85302995
143,49.66187933,9.96071105,37.44791947,62.99098900
144,48.39159270,9.54686203,36.00196890,61.06578898
145,47.04927083,9.14486230,34.55194481,59.08552514
146,45.64080321,8.75487068,33.10432089,57.05809969
147,44.17211204,8.37694351,31.66517967,54.99120174
148,42.64912898,8.01105209,30.24019179,52.89229016
149,41.07777205,7.65709779,28.83459949,50.76857917
150,39.46392269,7.31492519,27.45320450,48.62702707
151,37.81340315,6.98433338,26.10036007,46.47432803
152,36.13195431,6.66508568,24.77996727,44.31690724
153,34.42521422,6.35691788,23.49547533,42.16091958
154,32.69869729,6.05954519,22.24988581,40.01225201
155,30.95777460,5.77266816,21.04576038,37.87653015
156,29.20765512,5.49597752,19.88523209,35.75912949
157,27.45336829,5.22915826,18.77001951,33.66519210
158,25.69974790,4.97189291,17.70144378,31.59964989
159,23.95141742,4.72386425,16.68044792,29.56725609
160,22.21277688,4.48475749,15.70761825,27.57262732
161,20.48799145,4.25426192,14.78320743,25.62029976
162,18.78098159,4.03207234,13.90715887,23.71480434
163,17.09541502,3.81789000,13.07913202,21.86076836
164,15.43470039,3.61142339,12.29852831,20.06305444
165,13.80198266,3.41238880,11.56451737,18.32695241
166,12.20014030,3.22051068,10.87606325,16.65844723
167,10.63178410,3.03552187,10.23195024,15.06459531
168,9.09925766,2.85716375,9.63080827,13.55405263
169,7.60463945,2.68518622,9.07113737,12.13780456
170,6.14974637,2.51934771,8.55133126,10.83013202
171,4.73613877,2.35941505,8.06969963,9.64976175
172,3.36512669,2.20516337,7.62448928,8.62088510
173,2.03777745,2.05637592,7.21390369,7.77313485
174,0.75492418,1.91284386,6.83612120,7.13872785
175,-0.48282452,1.77436611,6.48931154,6.74482460
176,-1.67507421,1.64074910,6.17165081,6.60206066
177,-2.82163337,1.51180655,5.88133491,6.69606409
178,-3.92250166,1.38735927,5.61659130,6.98976987
179,-4.97785763,1.26723491,5.37568922,7.43525289
180,-5.98804613,1.15126776,5.15694853,7.98600226
181,-6.95356538,1.03929852,4.95874694,8.60356810
182,-7.87505403,0.93117407,4.77952596,9.25891082
183,-8.75327806,0.82674729,4.61779566,9.93113410
184,-9.58911790,0.72587681,4.47213803,10.60556919
185,-10.38355561,0.62842684,4.34120951,11.27205604
186,-11.13766235,0.53426693,4.22374233,11.92363044
187,-11.85258619,0.44327182,4.11854503,12.55558452
188,-12.52954038,0.35532121,4.02450227,13.16481119
189,-13.16979193,0.27029960,3.94057384,13.74934920
190,-13.77465089,0.18809611,3.86579311,14.30806568
191,-14.34546009,0.10860428,3.79926505,14.84043244
192,-14.88358547,0.03172191,3.74016374,15.34636593
193,-15.39040710,-0.03899300,3.68772960,15.82610188
194,-15.86731079,-0.10477938,3.64126636,16.28009064
195,-16.31568040,-0.16843831,3.60013783,16.70900329
196,-16.73689075,-0.23004907,3.56376453,17.11364520
197,-17.13230126,-0.28968777,3.53162027,17.49491375
198,-17.50325023,-0.34742744,3.50322871,17.85376951
199,-17.85104970,-0.40333820,3.47815988,18.19121363
200,-18.17698106,-0.45748730,3.45602684,18.50826995
201,-18.48229113,-0.50993932,3.43648236,18.80597071
202,-18.76818889,-0.56075624,3.41921571,19.08534511
203,-19.03584279,-0.60999754,3.40394962,19.34741018
204,-19.28637851,-0.65772033,3.39043736,19.59316354
205,-19.52087723,-0.70397941,3.37845995,19.82357754
206,-19.74037444,-0.74882741,3.36782355,20.03959483
207,-19.94585900,-0.79231487,3.35835706,20.24212480
208,-20.13827279,-0.83449028,3.34990980,20.43204103
209,-20.31851054,-0.87540024,3.34234944,20.61017942
210,-20.48742007,-0.91508949,3.33556004,20.77733695
211,-20.64580279,-0.95360100,3.32944026,20.93427095
212,-20.79441446,-0.99097604,3.32390177,21.08169892
213,-20.93396613,-1.02725426,3.31886770,21.22029859
214,-21.06512532,-1.06247376,3.31427137,21.35070842
215,-21.18851732,-1.09667115,3.31005501,21.47352831
216,-21.30472662,-1.12988161,3.30616872,21.58932051
217,-21.41429848,-1.16213895,3.30256945,21.69861081
218,-21.51774055,-1.19347567,3.29922018,21.80188974
219,-21.61552456,-1.22392302,3.29608907,21.89961398
220,-21.70808803,-1.25351105,3.29314884,21.99220783
221,-21.79583606,-1.28226864,3.29037612,22.08006470
222,-21.87914303,-1.31022360,3.28775092,22.16354871
223,-21.95835439,-1.33740264,3.28525618,22.24299624
224,-22.03378839,-1.36383150,3.28287733,22.31871750
