k,t,x,y,z
3328,66.56,-768,-1146,-2484
3329,66.58,-763,-1146,-2482
3330,66.6,-760,-1145,-2478
3331,66.62,-759,-1144,-2476
3332,66.64,-759,-1145,-2477
3333,66.66,-760,-1146,-2477
3334,66.68,-760,-1146,-2476
3335,66.7,-759,-1147,-2475
3336,66.72,-758,-1148,-2474
3337,66.74,-759,-1148,-2475
3338,66.76,-761,-1147,-2476
3339,66.78,-762,-1146,-2475
3340,66.8,-761,-1146,-2474
3341,66.82,-761,-1146,-2475
3342,66.84,-762,-1146,-2475
3343,66.86,-761,-1147,-2474
3344,66.88,-760,-1147,-2473
3345,66.9,-760,-1146,-2472
3346,66.92,-760,-1146,-2473
3347,66.94,-760,-1146,-2474
3348,66.96,-760,-1146,-2473
3349,66.98,-760,-1146,-2472
3350,67,-761,-1146,-2474
3351,67.02,-762,-1146,-2476
3352,67.04,-762,-1146,-2475
3353,67.06,-762,-1146,-2475
3354,67.08,-761,-1146,-2476
3355,67.1,-761,-1146,-2478
3356,67.12,-762,-1146,-2479
3357,67.14,-762,-1146,-2478
3358,67.16,-763,-1146,-2475
3359,67.18,-760,-1145,-2470
3360,67.2,-761,-1147,-2478
3361,67.22,-765,-1148,-2484
3362,67.24,-762,-1146,-2478
3363,67.26,-760,-1146,-2476
3364,67.28,-760,-1147,-2477
3365,67.3,-760,-1147,-2478
3366,67.32,-760,-1146,-2477
3367,67.34,-760,-1146,-2475
3368,67.36,-760,-1146,-2473
3369,67.38,-761,-1146,-2473
3370,67.4,-761,-1146,-2474
3371,67.42,-760,-1146,-2473
3372,67.44,-758,-1146,-2470
3373,67.46,-754,-1145,-2468
3374,67.48,-761,-1145,-2476
3375,67.5,-768,-1148,-2482
3376,67.52,-761,-1150,-2474
3377,67.54,-758,-1148,-2470
3378,67.56,-760,-1146,-2473
3379,67.58,-760,-1146,-2474
3380,67.6,-760,-1145,-2474
3381,67.62,-759,-1144,-2473
3382,67.64,-758,-1144,-2472
3383,67.66,-759,-1144,-2473
3384,67.68,-760,-1145,-2474
3385,67.7,-760,-1146,-2473
3386,67.72,-760,-1146,-2471
3387,67.74,-761,-1146,-2471
3388,67.76,-762,-1146,-2472
3389,67.78,-762,-1147,-2471
3390,67.8,-762,-1148,-2469
3391,67.82,-761,-1147,-2468
3392,67.84,-761,-1146,-2470
3393,67.86,-762,-1146,-2471
3394,67.88,-762,-1146,-2471
3395,67.9,-761,-1146,-2471
3396,67.92,-758,-1146,-2463
3397,67.94,-760,-1148,-2470
3398,67.96,-765,-1148,-2482
3399,67.98,-765,-1145,-2478
3400,68,-762,-1145,-2473
3401,68.02,-761,-1146,-2471
3402,68.04,-762,-1146,-2472
3403,68.06,-761,-1146,-2472
3404,68.08,-760,-1146,-2471
3405,68.1,-759,-1146,-2470
3406,68.12,-759,-1146,-2471
3407,68.14,-760,-1145,-2472
3408,68.16,-760,-1144,-2472
3409,68.18,-760,-1144,-2471
3410,68.2,-761,-1144,-2471
3411,68.22,-763,-1145,-2473
3412,68.24,-764,-1146,-2473
3413,68.26,-764,-1147,-2472
3414,68.28,-763,-1148,-2472
3415,68.3,-762,-1148,-2473
3416,68.32,-763,-1147,-2477
3417,68.34,-764,-1148,-2478
3418,68.36,-762,-1148,-2474
3419,68.38,-759,-1146,-2471
3420,68.4,-759,-1146,-2472
3421,68.42,-760,-1146,-2473
3422,68.44,-760,-1146,-2472
3423,68.46,-761,-1146,-2471
3424,68.48,-762,-1146,-2471
3425,68.5,-762,-1146,-2472
3426,68.52,-762,-1146,-2472
3427,68.54,-761,-1146,-2471
3428,68.56,-760,-1146,-2470
3429,68.58,-760,-1146,-2471
3430,68.6,-761,-1146,-2472
3431,68.62,-762,-1146,-2471
3432,68.64,-761,-1146,-2470
3433,68.66,-761,-1147,-2471
3434,68.68,-761,-1147,-2472
3435,68.7,-760,-1146,-2471
3436,68.72,-760,-1147,-2470
3437,68.74,-760,-1148,-2469
3438,68.76,-760,-1147,-2469
3439,68.78,-760,-1147,-2470
3440,68.8,-761,-1148,-2471
3441,68.82,-762,-1148,-2470
3442,68.84,-761,-1147,-2468
3443,68.86,-760,-1146,-2469
3444,68.88,-760,-1146,-2469
3445,68.9,-760,-1146,-2468
3446,68.92,-759,-1146,-2468
3447,68.94,-759,-1146,-2469
3448,68.96,-760,-1146,-2470
3449,68.98,-759,-1146,-2471
3450,69,-759,-1146,-2471
3451,69.02,-760,-1148,-2467
3452,69.04,-763,-1148,-2472
3453,69.06,-768,-1146,-2484
3454,69.08,-767,-1146,-2480
3455,69.1,-762,-1146,-2471
3456,69.12,-760,-1146,-2471
3457,69.14,-760,-1146,-2472
3458,69.16,-760,-1146,-2471
3459,69.18,-760,-1146,-2471
3460,69.2,-760,-1147,-2470
3461,69.22,-761,-1148,-2470
3462,69.24,-762,-1148,-2472
3463,69.26,-761,-1148,-2472
3464,69.28,-761,-1147,-2471
3465,69.3,-761,-1146,-2470
3466,69.32,-760,-1146,-2471
3467,69.34,-760,-1146,-2472
3468,69.36,-760,-1145,-2472
3469,69.38,-760,-1145,-2472
3470,69.4,-760,-1146,-2472
3471,69.42,-760,-1146,-2472
3472,69.44,-759,-1147,-2471
3473,69.46,-758,-1147,-2470
3474,69.48,-758,-1146,-2468
3475,69.5,-759,-1146,-2468
3476,69.52,-760,-1146,-2470
3477,69.54,-760,-1146,-2471
3478,69.56,-760,-1146,-2471
3479,69.58,-760,-1146,-2470
3480,69.6,-761,-1146,-2471
3481,69.62,-762,-1146,-2471
3482,69.64,-762,-1146,-2470
3483,69.66,-761,-1146,-2469
3484,69.68,-761,-1146,-2470
3485,69.7,-763,-1146,-2472
3486,69.72,-763,-1146,-2472
3487,69.74,-762,-1146,-2472
3488,69.76,-761,-1145,-2471
3489,69.78,-760,-1144,-2471
3490,69.8,-760,-1145,-2472
3491,69.82,-760,-1146,-2472
3492,69.84,-760,-1147,-2471
3493,69.86,-760,-1148,-2470
3494,69.88,-760,-1148,-2471
3495,69.9,-761,-1147,-2472
3496,69.92,-762,-1146,-2472
3497,69.94,-762,-1146,-2472
3498,69.96,-762,-1146,-2472
3499,69.98,-766,-1148,-2476
3500,70,-767,-1148,-2478
3501,70.02,-765,-1145,-2476
3502,70.04,-762,-1145,-2472
3503,70.06,-758,-1146,-2470
3504,70.08,-759,-1145,-2473
3505,70.1,-760,-1144,-2473
3506,70.12,-760,-1145,-2472
3507,70.14,-760,-1146,-2473
3508,70.16,-761,-1146,-2473
3509,70.18,-762,-1146,-2472
3510,70.2,-762,-1146,-2471
3511,70.22,-762,-1145,-2469
3512,70.24,-761,-1145,-2469
3513,70.26,-760,-1146,-2471
3514,70.28,-759,-1146,-2472
3515,70.3,-758,-1146,-2472
3516,70.32,-758,-1146,-2472
3517,70.34,-758,-1146,-2472
3518,70.36,-759,-1146,-2471
3519,70.38,-760,-1147,-2470
3520,70.4,-760,-1148,-2471
3521,70.42,-759,-1148,-2472
3522,70.44,-758,-1148,-2472
3523,70.46,-759,-1148,-2472
3524,70.48,-759,-1148,-2472
3525,70.5,-759,-1147,-2471
3526,70.52,-761,-1146,-2472
3527,70.54,-761,-1146,-2474
3528,70.56,-761,-1146,-2473
3529,70.58,-766,-1148,-2472
3530,70.6,-765,-1150,-2470
3531,70.62,-763,-1150,-2472
3532,70.64,-765,-1147,-2480
3533,70.66,-765,-1145,-2484
3534,70.68,-763,-1145,-2480
3535,70.7,-758,-1147,-2474
3536,70.72,-757,-1148,-2472
3537,70.74,-759,-1146,-2472
3538,70.76,-761,-1146,-2471
3539,70.78,-762,-1146,-2470
3540,70.8,-762,-1146,-2471
3541,70.82,-762,-1145,-2472
3542,70.84,-762,-1144,-2472
3543,70.86,-761,-1145,-2472
3544,70.88,-760,-1146,-2473
3545,70.9,-760,-1146,-2474
3546,70.92,-759,-1146,-2474
3547,70.94,-758,-1146,-2473
3548,70.96,-758,-1146,-2472
3549,70.98,-759,-1146,-2473
3550,71,-761,-1146,-2474
3551,71.02,-762,-1146,-2474
3552,71.04,-762,-1146,-2474
3553,71.06,-761,-1146,-2473
3554,71.08,-760,-1146,-2472
3555,71.1,-760,-1146,-2473
3556,71.12,-760,-1146,-2473
3557,71.14,-761,-1145,-2471
3558,71.16,-762,-1144,-2471
3559,71.18,-762,-1145,-2472
3560,71.2,-762,-1146,-2473
3561,71.22,-762,-1146,-2474
3562,71.24,-762,-1147,-2474
3563,71.26,-762,-1147,-2473
3564,71.28,-762,-1146,-2472
3565,71.3,-762,-1146,-2472
3566,71.32,-762,-1145,-2471
3567,71.34,-762,-1145,-2470
3568,71.36,-762,-1146,-2471
3569,71.38,-762,-1146,-2473
3570,71.4,-768,-1145,-2473
3571,71.42,-767,-1148,-2474
3572,71.44,-758,-1148,-2476
3573,71.46,-760,-1147,-2478
3574,71.48,-763,-1148,-2476
3575,71.5,-761,-1146,-2472
3576,71.52,-760,-1146,-2472
3577,71.54,-761,-1146,-2472
3578,71.56,-761,-1146,-2472
3579,71.58,-761,-1146,-2471
3580,71.6,-762,-1145,-2470
3581,71.62,-761,-1144,-2470
3582,71.64,-761,-1145,-2471
3583,71.66,-762,-1146,-2473
3584,71.68,-762,-1146,-2474
3585,71.7,-762,-1146,-2473
3586,71.72,-762,-1146,-2472
3587,71.74,-761,-1146,-2472
3588,71.76,-760,-1147,-2472
3589,71.78,-759,-1148,-2473
3590,71.8,-758,-1147,-2473
3591,71.82,-758,-1147,-2473
3592,71.84,-759,-1148,-2475
3593,71.86,-760,-1147,-2475
3594,71.88,-760,-1146,-2473
3595,71.9,-760,-1146,-2472
3596,71.92,-760,-1146,-2473
3597,71.94,-760,-1147,-2474
3598,71.96,-760,-1148,-2474
3599,71.98,-760,-1148,-2473
3600,72,-760,-1148,-2472
3601,72.02,-761,-1148,-2472
3602,72.04,-762,-1147,-2472
3603,72.06,-763,-1146,-2472
3604,72.08,-763,-1146,-2472
3605,72.1,-762,-1146,-2473
3606,72.12,-762,-1146,-2474
3607,72.14,-761,-1146,-2474
3608,72.16,-760,-1146,-2474
3609,72.18,-761,-1146,-2474
3610,72.2,-762,-1146,-2474
3611,72.22,-761,-1146,-2475
3612,72.24,-759,-1146,-2475
3613,72.26,-758,-1146,-2474
3614,72.28,-758,-1146,-2474
3615,72.3,-758,-1146,-2474
3616,72.32,-759,-1146,-2474
3617,72.34,-760,-1147,-2473
3618,72.36,-760,-1148,-2472
3619,72.38,-760,-1148,-2473
3620,72.4,-761,-1147,-2474
3621,72.42,-762,-1146,-2474
3622,72.44,-761,-1147,-2474
3623,72.46,-760,-1148,-2475
3624,72.48,-760,-1148,-2476
3625,72.5,-760,-1148,-2476
3626,72.52,-765,-1149,-2480
3627,72.54,-761,-1150,-2476
3628,72.56,-754,-1151,-2470
3629,72.58,-763,-1151,-2478
3630,72.6,-765,-1148,-2484
3631,72.62,-763,-1143,-2484
3632,72.64,-763,-1145,-2478
3633,72.66,-758,-1148,-2478
3634,72.68,-758,-1146,-2479
3635,72.7,-760,-1145,-2474
3636,72.72,-759,-1145,-2473
3637,72.74,-759,-1148,-2472
3638,72.76,-760,-1148,-2476
3639,72.78,-760,-1145,-2486
3640,72.8,-759,-1145,-2483
3641,72.82,-758,-1146,-2473
3642,72.84,-759,-1146,-2473
3643,72.86,-760,-1146,-2474
3644,72.88,-761,-1147,-2474
3645,72.9,-762,-1147,-2472
3646,72.92,-761,-1146,-2470
3647,72.94,-760,-1146,-2471
3648,72.96,-761,-1147,-2472
3649,72.98,-762,-1148,-2473
3650,73,-762,-1148,-2473
3651,73.02,-761,-1148,-2472
3652,73.04,-760,-1148,-2473
3653,73.06,-760,-1148,-2474
3654,73.08,-760,-1148,-2473
3655,73.1,-759,-1148,-2472
3656,73.12,-759,-1147,-2472
3657,73.14,-760,-1146,-2472
3658,73.16,-760,-1146,-2471
3659,73.18,-760,-1146,-2469
3660,73.2,-760,-1146,-2469
3661,73.22,-760,-1146,-2470
3662,73.24,-761,-1146,-2471
3663,73.26,-761,-1146,-2471
3664,73.28,-760,-1146,-2470
3665,73.3,-760,-1146,-2471
3666,73.32,-760,-1146,-2472
3667,73.34,-760,-1146,-2473
3668,73.36,-760,-1146,-2474
3669,73.38,-759,-1146,-2473
3670,73.4,-759,-1146,-2473
3671,73.42,-760,-1145,-2474
3672,73.44,-760,-1145,-2474
3673,73.46,-759,-1146,-2472
3674,73.48,-759,-1146,-2470
3675,73.5,-759,-1146,-2471
3676,73.52,-762,-1148,-2476
3677,73.54,-765,-1148,-2480
3678,73.56,-760,-1146,-2470
3679,73.58,-760,-1145,-2468
3680,73.6,-762,-1145,-2475
3681,73.62,-760,-1145,-2474
3682,73.64,-759,-1144,-2473
3683,73.66,-758,-1144,-2473
3684,73.68,-758,-1144,-2475
3685,73.7,-759,-1144,-2476
3686,73.72,-761,-1144,-2476
3687,73.74,-761,-1144,-2475
3688,73.76,-761,-1144,-2473
3689,73.78,-761,-1144,-2473
3690,73.8,-760,-1144,-2474
3691,73.82,-760,-1145,-2473
3692,73.84,-759,-1146,-2471
3693,73.86,-758,-1146,-2471
3694,73.88,-759,-1147,-2473
3695,73.9,-759,-1147,-2474
3696,73.92,-757,-1146,-2473
3697,73.94,-756,-1147,-2472
3698,73.96,-757,-1147,-2472
3699,73.98,-759,-1146,-2473
3700,74,-760,-1146,-2474
3701,74.02,-760,-1146,-2473
3702,74.04,-759,-1146,-2473
3703,74.06,-758,-1146,-2475
3704,74.08,-758,-1145,-2475
3705,74.1,-758,-1145,-2473
3706,74.12,-758,-1146,-2471
3707,74.14,-758,-1145,-2471
3708,74.16,-761,-1144,-2476
3709,74.18,-765,-1147,-2484
3710,74.2,-761,-1150,-2476
3711,74.22,-758,-1147,-2466
3712,74.24,-761,-1145,-2471
3713,74.26,-762,-1146,-2474
3714,74.28,-762,-1145,-2474
3715,74.3,-761,-1144,-2473
3716,74.32,-760,-1145,-2472
3717,74.34,-760,-1146,-2473
3718,74.36,-760,-1146,-2474
3719,74.38,-759,-1147,-2472
3720,74.4,-759,-1148,-2470
3721,74.42,-759,-1148,-2471
3722,74.44,-758,-1148,-2473
3723,74.46,-758,-1148,-2474
3724,74.48,-758,-1147,-2473
3725,74.5,-758,-1147,-2473
3726,74.52,-759,-1148,-2474
3727,74.54,-760,-1148,-2475
3728,74.56,-759,-1147,-2474
3729,74.58,-758,-1146,-2471
3730,74.6,-758,-1146,-2471
3731,74.62,-759,-1145,-2473
3732,74.64,-760,-1144,-2474
3733,74.66,-759,-1144,-2472
3734,74.68,-754,-1147,-2467
3735,74.7,-753,-1148,-2470
3736,74.72,-760,-1145,-2478
3737,74.74,-765,-1144,-2482
3738,74.76,-762,-1144,-2478
3739,74.78,-758,-1145,-2472
3740,74.8,-759,-1145,-2473
3741,74.82,-760,-1144,-2475
3742,74.84,-759,-1145,-2475
3743,74.86,-759,-1145,-2474
3744,74.88,-760,-1144,-2473
3745,74.9,-760,-1145,-2473
3746,74.92,-760,-1146,-2473
3747,74.94,-759,-1146,-2470
3748,74.96,-758,-1146,-2470
3749,74.98,-758,-1146,-2472
3750,75,-758,-1146,-2474
3751,75.02,-758,-1146,-2474
3752,75.04,-758,-1147,-2472
3753,75.06,-759,-1148,-2472
3754,75.08,-760,-1147,-2474
3755,75.1,-760,-1147,-2475
3756,75.12,-759,-1148,-2473
3757,75.14,-758,-1148,-2472
3758,75.16,-758,-1147,-2472
3759,75.18,-759,-1146,-2472
3760,75.2,-759,-1146,-2473
3761,75.22,-758,-1146,-2473
3762,75.24,-758,-1147,-2472
3763,75.26,-759,-1148,-2472
3764,75.28,-760,-1147,-2473
3765,75.3,-760,-1146,-2472
3766,75.32,-760,-1146,-2470
3767,75.34,-760,-1145,-2471
3768,75.36,-760,-1144,-2472
3769,75.38,-761,-1144,-2473
3770,75.4,-761,-1144,-2472
3771,75.42,-760,-1145,-2471
3772,75.44,-760,-1146,-2472
3773,75.46,-760,-1146,-2473
3774,75.48,-760,-1147,-2474
3775,75.5,-759,-1147,-2472
3776,75.52,-758,-1147,-2470
3777,75.54,-759,-1147,-2471
3778,75.56,-760,-1147,-2473
3779,75.58,-759,-1148,-2472
3780,75.6,-758,-1148,-2471
3781,75.62,-759,-1148,-2473
3782,75.64,-760,-1148,-2474
3783,75.66,-760,-1148,-2474
3784,75.68,-759,-1147,-2472
3785,75.7,-759,-1146,-2469
3786,75.72,-760,-1146,-2469
3787,75.74,-760,-1147,-2471
3788,75.76,-760,-1148,-2471
3789,75.78,-760,-1148,-2472
3790,75.8,-760,-1149,-2474
3791,75.82,-760,-1150,-2474
3792,75.84,-760,-1150,-2474
3793,75.86,-759,-1149,-2473
3794,75.88,-757,-1147,-2466
3795,75.9,-758,-1146,-2464
3796,75.92,-760,-1148,-2472
3797,75.94,-760,-1147,-2476
3798,75.96,-759,-1144,-2474
3799,75.98,-758,-1145,-2472
3800,76,-758,-1146,-2472
3801,76.02,-758,-1146,-2473
3802,76.04,-758,-1146,-2472
3803,76.06,-758,-1147,-2470
3804,76.08,-758,-1148,-2471
3805,76.1,-758,-1148,-2473
3806,76.12,-759,-1148,-2475
3807,76.14,-760,-1148,-2474
3808,76.16,-760,-1148,-2473
3809,76.18,-760,-1147,-2473
3810,76.2,-760,-1146,-2472
3811,76.22,-760,-1146,-2471
3812,76.24,-760,-1146,-2470
3813,76.26,-760,-1146,-2471
3814,76.28,-760,-1146,-2472
3815,76.3,-760,-1146,-2472
3816,76.32,-760,-1146,-2471
3817,76.34,-760,-1147,-2470
3818,76.36,-760,-1147,-2470
3819,76.38,-760,-1146,-2471
3820,76.4,-760,-1146,-2473
3821,76.42,-759,-1146,-2472
3822,76.44,-758,-1146,-2470
3823,76.46,-758,-1146,-2472
3824,76.48,-758,-1146,-2474
3825,76.5,-758,-1146,-2473
3826,76.52,-758,-1146,-2472
3827,76.54,-758,-1146,-2471
3828,76.56,-758,-1146,-2470
3829,76.58,-758,-1146,-2470
3830,76.6,-757,-1146,-2469
3831,76.62,-756,-1146,-2469
3832,76.64,-757,-1147,-2471
3833,76.66,-758,-1148,-2473
3834,76.68,-758,-1148,-2474
3835,76.7,-758,-1148,-2473
3836,76.72,-759,-1147,-2472
3837,76.74,-760,-1147,-2472
3838,76.76,-761,-1148,-2472
3839,76.78,-762,-1148,-2471
3840,76.8,-761,-1148,-2470
3841,76.82,-760,-1148,-2471
3842,76.84,-760,-1148,-2472
3843,76.86,-759,-1147,-2473
3844,76.88,-758,-1146,-2473
3845,76.9,-758,-1146,-2472
3846,76.92,-758,-1146,-2473
3847,76.94,-759,-1146,-2474
3848,76.96,-760,-1146,-2473
3849,76.98,-759,-1146,-2471
3850,77,-759,-1147,-2471
3851,77.02,-760,-1148,-2472
3852,77.04,-761,-1147,-2474
3853,77.06,-761,-1146,-2474
3854,77.08,-760,-1146,-2472
3855,77.1,-759,-1145,-2472
3856,77.12,-759,-1145,-2472
3857,77.14,-759,-1146,-2472
3858,77.16,-758,-1146,-2471
3859,77.18,-758,-1146,-2470
3860,77.2,-759,-1147,-2471
3861,77.22,-760,-1148,-2473
3862,77.24,-760,-1148,-2473
3863,77.26,-756,-1147,-2466
3864,77.28,-752,-1149,-2464
3865,77.3,-754,-1151,-2470
3866,77.32,-758,-1147,-2476
3867,77.34,-756,-1148,-2470
3868,77.36,-754,-1144,-2464
3869,77.38,-756,-1143,-2468
3870,77.4,-756,-1147,-2466
3871,77.42,-757,-1144,-2467
3872,77.44,-758,-1144,-2470
3873,77.46,-758,-1144,-2469
3874,77.48,-758,-1144,-2470
3875,77.5,-758,-1144,-2473
3876,77.52,-758,-1144,-2473
3877,77.54,-757,-1145,-2472
3878,77.56,-756,-1146,-2472
3879,77.58,-757,-1146,-2472
3880,77.6,-759,-1146,-2473
3881,77.62,-759,-1146,-2472
3882,77.64,-758,-1146,-2470
3883,77.66,-758,-1146,-2470
3884,77.68,-759,-1146,-2470
3885,77.7,-760,-1146,-2470
3886,77.72,-759,-1146,-2471
3887,77.74,-759,-1146,-2473
3888,77.76,-760,-1146,-2474
3889,77.78,-760,-1146,-2474
3890,77.8,-759,-1146,-2473
3891,77.82,-757,-1146,-2471
3892,77.84,-756,-1146,-2470
3893,77.86,-757,-1146,-2471
3894,77.88,-758,-1146,-2472
3895,77.9,-755,-1146,-2468
3896,77.92,-751,-1146,-2464
3897,77.94,-753,-1146,-2466
3898,77.96,-760,-1145,-2470
3899,77.98,-761,-1145,-2472
3900,78,-758,-1146,-2472
3901,78.02,-758,-1147,-2472
3902,78.04,-758,-1148,-2473
3903,78.06,-757,-1148,-2475
3904,78.08,-756,-1148,-2476
3905,78.1,-756,-1148,-2475
3906,78.12,-756,-1148,-2473
3907,78.14,-757,-1147,-2472
3908,78.16,-758,-1147,-2471
3909,78.18,-758,-1147,-2470
3910,78.2,-758,-1146,-2471
3911,78.22,-757,-1146,-2472
3912,78.24,-757,-1146,-2473
3913,78.26,-757,-1146,-2473
3914,78.28,-756,-1146,-2471
3915,78.3,-756,-1147,-2470
3916,78.32,-756,-1148,-2471
3917,78.34,-756,-1148,-2471
3918,78.36,-756,-1148,-2470
3919,78.38,-757,-1148,-2470
3920,78.4,-758,-1147,-2470
3921,78.42,-758,-1146,-2471
3922,78.44,-758,-1146,-2472
3923,78.46,-759,-1146,-2471
3924,78.48,-760,-1145,-2470
3925,78.5,-759,-1145,-2472
3926,78.52,-759,-1146,-2473
3927,78.54,-760,-1146,-2472
3928,78.56,-759,-1146,-2472
3929,78.58,-758,-1146,-2472
3930,78.6,-758,-1146,-2472
3931,78.62,-758,-1147,-2472
3932,78.64,-757,-1147,-2471
3933,78.66,-757,-1146,-2470
3934,78.68,-758,-1146,-2470
3935,78.7,-758,-1146,-2471
3936,78.72,-758,-1146,-2472
3937,78.74,-758,-1146,-2471
3938,78.76,-758,-1146,-2471
3939,78.78,-758,-1145,-2472
3940,78.8,-758,-1145,-2473
3941,78.82,-758,-1145,-2472
3942,78.84,-758,-1144,-2470
3943,78.86,-758,-1145,-2470
3944,78.88,-759,-1147,-2471
3945,78.9,-760,-1148,-2472
3946,78.92,-760,-1147,-2466
3947,78.94,-755,-1148,-2462
3948,78.96,-751,-1150,-2464
3949,78.98,-754,-1150,-2468
3950,79,-758,-1148,-2472
3951,79.02,-758,-1148,-2468
3952,79.04,-756,-1150,-2464
3953,79.06,-756,-1150,-2466
3954,79.08,-761,-1150,-2472
3955,79.1,-762,-1149,-2474
3956,79.12,-758,-1148,-2472
3957,79.14,-759,-1147,-2472
3958,79.16,-759,-1146,-2472
3959,79.18,-758,-1146,-2473
3960,79.2,-757,-1146,-2471
3961,79.22,-754,-1146,-2466
3962,79.24,-754,-1146,-2462
3963,79.26,-758,-1148,-2470
3964,79.28,-759,-1148,-2475
3965,79.3,-757,-1146,-2470
3966,79.32,-756,-1146,-2470
3967,79.34,-754,-1146,-2467
3968,79.36,-756,-1148,-2470
3969,79.38,-758,-1151,-2474
3970,79.4,-753,-1149,-2468
3971,79.42,-753,-1146,-2467
3972,79.44,-757,-1146,-2471
3973,79.46,-759,-1147,-2472
3974,79.48,-759,-1148,-2472
3975,79.5,-758,-1148,-2472
3976,79.52,-758,-1148,-2472
3977,79.54,-758,-1148,-2472
3978,79.56,-758,-1148,-2471
3979,79.58,-758,-1147,-2469
3980,79.6,-758,-1146,-2468
3981,79.62,-758,-1146,-2470
3982,79.64,-758,-1146,-2472
3983,79.66,-758,-1146,-2472
3984,79.68,-758,-1146,-2471
3985,79.7,-759,-1146,-2470
3986,79.72,-760,-1146,-2471
3987,79.74,-760,-1147,-2472
3988,79.76,-760,-1148,-2472
3989,79.78,-760,-1148,-2472
3990,79.8,-760,-1148,-2471
3991,79.82,-760,-1148,-2471
3992,79.84,-760,-1147,-2471
3993,79.86,-761,-1146,-2469
3994,79.88,-761,-1145,-2468
3995,79.9,-760,-1145,-2469
3996,79.92,-760,-1146,-2470
3997,79.94,-759,-1146,-2470
3998,79.96,-759,-1147,-2470
3999,79.98,-759,-1148,-2470
4000,80,-759,-1148,-2471
4001,80.02,-760,-1147,-2472
4002,80.04,-759,-1146,-2471
4003,80.06,-758,-1146,-2470
4004,80.08,-758,-1146,-2470
4005,80.1,-759,-1147,-2470
4006,80.12,-759,-1148,-2470
4007,80.14,-758,-1148,-2470
4008,80.16,-759,-1148,-2470
4009,80.18,-759,-1147,-2470
4010,80.2,-758,-1146,-2471
4011,80.22,-758,-1147,-2471
4012,80.24,-755,-1147,-2465
4013,80.26,-754,-1149,-2460
4014,80.28,-761,-1151,-2472
4015,80.3,-761,-1148,-2480
4016,80.32,-757,-1147,-2473
4017,80.34,-758,-1147,-2470
4018,80.36,-758,-1146,-2470
4019,80.38,-758,-1147,-2471
4020,80.4,-758,-1148,-2471
4021,80.42,-758,-1147,-2470
4022,80.44,-758,-1146,-2469
4023,80.46,-759,-1146,-2470
4024,80.48,-759,-1146,-2471
4025,80.5,-759,-1146,-2470
4026,80.52,-759,-1146,-2469
4027,80.54,-759,-1147,-2468
4028,80.56,-760,-1148,-2469
4029,80.58,-760,-1147,-2470
4030,80.6,-760,-1147,-2469
4031,80.62,-759,-1147,-2468
4032,80.64,-758,-1146,-2468
4033,80.66,-758,-1146,-2468
4034,80.68,-757,-1146,-2468
4035,80.7,-756,-1146,-2468
4036,80.72,-756,-1146,-2468
4037,80.74,-757,-1146,-2470
4038,80.76,-758,-1146,-2471
4039,80.78,-757,-1146,-2469
4040,80.8,-756,-1146,-2468
4041,80.82,-757,-1146,-2468
4042,80.84,-759,-1146,-2469
4043,80.86,-760,-1146,-2470
4044,80.88,-760,-1146,-2470
4045,80.9,-760,-1146,-2470
4046,80.92,-761,-1147,-2472
4047,80.94,-762,-1148,-2473
4048,80.96,-760,-1148,-2470
4049,80.98,-757,-1147,-2468
4050,81,-756,-1145,-2467
4051,81.02,-756,-1144,-2467
4052,81.04,-756,-1144,-2468
4053,81.06,-757,-1144,-2467
4054,81.08,-758,-1145,-2466
4055,81.1,-758,-1147,-2467
4056,81.12,-758,-1148,-2469
4057,81.14,-759,-1149,-2470
4058,81.16,-759,-1149,-2470
4059,81.18,-758,-1148,-2470
4060,81.2,-759,-1147,-2471
4061,81.22,-759,-1146,-2471
4062,81.24,-757,-1145,-2470
4063,81.26,-756,-1145,-2470
4064,81.28,-756,-1146,-2469
4065,81.3,-757,-1147,-2469
4066,81.32,-758,-1148,-2470
4067,81.34,-758,-1148,-2469
4068,81.36,-758,-1148,-2468
4069,81.38,-758,-1147,-2468
4070,81.4,-758,-1146,-2470
4071,81.42,-758,-1146,-2471
4072,81.44,-758,-1146,-2469
4073,81.46,-757,-1148,-2464
4074,81.48,-760,-1150,-2468
4075,81.5,-760,-1150,-2472
4076,81.52,-758,-1145,-2470
4077,81.54,-759,-1143,-2470
4078,81.56,-758,-1146,-2468
4079,81.58,-758,-1146,-2469
4080,81.6,-759,-1146,-2470
4081,81.62,-759,-1146,-2469
4082,81.64,-758,-1147,-2467
4083,81.66,-759,-1148,-2468
4084,81.68,-760,-1148,-2470
4085,81.7,-760,-1148,-2470
4086,81.72,-760,-1148,-2469
4087,81.74,-760,-1148,-2468
4088,81.76,-761,-1148,-2469
4089,81.78,-761,-1148,-2470
4090,81.8,-759,-1148,-2469
4091,81.82,-759,-1148,-2468
4092,81.84,-759,-1148,-2467
4093,81.86,-759,-1148,-2467
4094,81.88,-760,-1147,-2468
4095,81.9,-759,-1147,-2468
4096,81.92,-758,-1148,-2468
4097,81.94,-759,-1147,-2469
4098,81.96,-759,-1147,-2470
4099,81.98,-758,-1147,-2469
4100,82,-758,-1146,-2466
4101,82.02,-758,-1146,-2464
4102,82.04,-759,-1146,-2466
4103,82.06,-760,-1147,-2468
4104,82.08,-760,-1148,-2467
4105,82.1,-760,-1148,-2467
4106,82.12,-761,-1148,-2470
