sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
46,-9.35808879,-1.72698606,56.49316870,57.28904272
47,-8.43929077,-4.22245883,56.72635077,57.50590978
48,-7.28759053,-6.75822149,56.69357871,57.55818274
49,-5.94605755,-9.11872264,56.10374517,57.15012621
50,-4.15198495,-11.16706597,55.26231456,56.53198875
51,-2.10480826,-13.00204905,54.27192559,55.84734017
52,-0.08189175,-14.35312018,52.97218807,54.88234210
53,1.92369626,-14.94615231,51.52398414,53.68248334
54,3.46540857,-14.88085863,50.26616481,52.53699968
55,4.25538109,-14.29984184,49.17475227,51.38822828
56,4.66349201,-13.37451631,48.51426974,50.53968948
57,4.54406887,-12.26968166,48.14856300,49.89466673
58,3.79751500,-11.08367875,47.95322616,49.36376155
59,3.05452637,-9.95346416,48.27393561,49.38394921
60,2.23164020,-9.24330431,49.04448994,49.95779105
61,1.46026785,-8.85880977,49.91887303,50.71986570
62,0.97849276,-8.52439122,51.01919312,51.73568169
63,0.31765244,-8.35908577,52.05913767,52.72692892
64,0.36917400,-8.19528683,53.19762407,53.82644538
65,1.71581909,-7.94175666,54.69090056,55.29113977
66,3.38240396,-7.63635340,56.30516205,56.92122472
67,5.84723944,-6.64118908,58.35749651,59.02451186
68,9.28636091,-5.02496127,60.94755590,61.85540643
69,13.19219406,-3.16728503,63.70598624,65.13461723
70,17.80833970,-0.68821216,66.56746347,68.91181170
71,22.23472416,2.10885485,69.30193138,72.81200395
72,26.17199194,5.04140141,71.07594740,75.90901915
73,30.62999599,8.21346297,71.52688297,78.24162969
74,35.16030920,10.84688120,70.90197731,79.88111518
75,39.22029351,13.21722969,68.89996801,80.37494743
76,43.06766559,15.78502060,65.74987260,80.16879968
77,46.75632464,18.04990800,62.05043898,79.76346313
78,49.61089728,20.47302861,57.38069049,78.56799393
79,51.33009629,23.24514362,52.43376793,76.97022480
80,51.45863976,25.34727908,47.45858527,74.44993941
81,49.07671278,25.92185795,40.90617998,68.94767594
82,44.70579576,24.63282280,33.55589376,61.08504023
83,39.71380093,22.36240057,26.68884761,52.81626199
84,34.53387602,19.84112199,20.30845527,44.70673406
85,29.89390209,16.73166179,14.94672191,37.37644157
86,25.99570604,14.36699517,10.43723778,31.48210944
87,23.12203295,14.18045351,7.10430416,28.03898727
88,21.94320568,15.83250565,5.93713903,27.70238492
89,21.50875562,18.50098412,5.70292853,28.93849298
90,20.54170674,21.01804480,5.20661754,29.84675509
91,19.02135256,22.88542381,4.70793830,30.12837797
92,16.80085090,23.77563052,4.33348035,29.43345460
93,13.93976087,22.61205260,4.17841759,26.89016604
94,10.42389698,19.26416771,3.77919790,22.22719331
95,6.61681656,15.19231184,2.93673879,16.82893446
96,3.56933411,11.43650158,2.54415919,12.24771245
97,1.50480690,8.19015411,2.57461315,8.71617468
98,0.01603561,5.53245492,2.29346936,5.98901630
99,-0.78864266,3.88226466,1.67165867,4.29981149
100,-1.03496736,2.83351995,0.94492938,3.16115237
101,-0.91748674,2.01165032,0.46554876,2.25948104
102,-0.51236345,1.46749653,0.29902252,1.58286981
103,0.00000000,1.06492262,0.18858702,1.08149214
104,0.45144986,0.72289718,0.14570495,0.86464862
105,0.73749090,0.41567228,0.22168100,0.87511070
106,0.82224517,0.13340131,0.25001961,0.86970847
107,0.67713493,-0.04214830,0.00000000,0.67844543
108,0.36619671,-0.01814732,-0.62736273,0.72664527
109,-0.05698995,-0.04000103,-1.48059725,1.48223350
110,-0.13949631,-0.01519710,-1.65102309,1.65697539
111,-0.21467796,-0.00085710,-1.71970957,1.73305752
112,-0.24671293,0.00000000,-1.71970957,1.73731640
