t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
7.999999999999999334e-01,1.530000000000000071e+01,-5.222000000000000455e+02,-4.279999999999999716e+01,-2.024000000000000057e+02,5.616853567612387224e+02
8.199999999999999512e-01,1.532000000000000028e+01,-5.482000000000000455e+02,-3.180000000000000071e+01,-2.024000000000000057e+02,5.852352005817832605e+02
8.399999999999999689e-01,1.533999999999999986e+01,-5.612000000000000455e+02,-2.480000000000000071e+01,-2.024000000000000057e+02,5.970981828811741252e+02
8.599999999999999867e-01,1.535999999999999943e+01,-5.722000000000000455e+02,-1.680000000000000071e+01,-2.024000000000000057e+02,6.071744724541703135e+02
8.800000000000000044e-01,1.538000000000000078e+01,-5.932000000000000455e+02,1.199999999999999956e+00,-2.034000000000000057e+02,6.271038510486122277e+02
9.000000000000000222e-01,1.540000000000000036e+01,-6.112000000000000455e+02,2.219999999999999929e+01,-2.044000000000000057e+02,6.448547433337216717e+02
9.200000000000000400e-01,1.541999999999999993e+01,-6.242000000000000455e+02,4.520000000000000284e+01,-2.044000000000000057e+02,6.583677088071680146e+02
9.400000000000000577e-01,1.543999999999999950e+01,-6.312000000000000455e+02,7.120000000000000284e+01,-2.044000000000000057e+02,6.672797314470146830e+02
9.599999999999998535e-01,1.545999999999999908e+01,-6.302000000000000455e+02,1.002000000000000028e+02,-2.034000000000000057e+02,6.697489380357388882e+02
9.799999999999998712e-01,1.548000000000000043e+01,-6.212000000000000455e+02,1.301999999999999886e+02,-2.004000000000000057e+02,6.655836836942444279e+02
9.999999999999998890e-01,1.550000000000000000e+01,-6.042000000000000455e+02,1.601999999999999886e+02,-1.954000000000000057e+02,6.549067414525521826e+02
1.020000000000000018e+00,1.551999999999999957e+01,-5.772000000000000455e+02,1.881999999999999886e+02,-1.874000000000000057e+02,6.353722058762092502e+02
1.040000000000000036e+00,1.553999999999999915e+01,-5.422000000000000455e+02,2.131999999999999886e+02,-1.764000000000000057e+02,6.087298579829972596e+02
1.060000000000000053e+00,1.556000000000000050e+01,-4.991999999999999886e+02,2.351999999999999886e+02,-1.624000000000000057e+02,5.752333787255395237e+02
1.080000000000000071e+00,1.558000000000000007e+01,-4.491999999999999886e+02,2.511999999999999886e+02,-1.454000000000000057e+02,5.348114060115022994e+02
1.100000000000000089e+00,1.559999999999999964e+01,-3.961999999999999886e+02,2.601999999999999886e+02,-1.274000000000000057e+02,4.908250604848941521e+02
1.120000000000000107e+00,1.562000000000000099e+01,-3.411999999999999886e+02,2.621999999999999886e+02,-1.074000000000000057e+02,4.435099096976300643e+02
1.140000000000000124e+00,1.564000000000000057e+01,-2.851999999999999886e+02,2.581999999999999886e+02,-8.540000000000000568e+01,3.940804993906701270e+02
1.160000000000000142e+00,1.566000000000000014e+01,-2.321999999999999886e+02,2.481999999999999886e+02,-6.440000000000000568e+01,3.459298194721004052e+02
1.180000000000000160e+00,1.567999999999999972e+01,-2.071999999999999886e+02,2.411999999999999886e+02,-5.439999999999999858e+01,3.225967141804144376e+02
1.200000000000000178e+00,1.569999999999999929e+01,-1.851999999999999886e+02,2.311999999999999886e+02,-4.539999999999999858e+01,2.996892390460491242e+02
1.220000000000000195e+00,1.572000000000000064e+01,-1.451999999999999886e+02,2.111999999999999886e+02,-2.839999999999999858e+01,2.578663219577151153e+02
1.240000000000000213e+00,1.574000000000000021e+01,-1.122000000000000028e+02,1.911999999999999886e+02,-1.439999999999999858e+01,2.221567914784510833e+02
1.260000000000000231e+00,1.575999999999999979e+01,-8.520000000000000284e+01,1.711999999999999886e+02,-4.399999999999998579e+00,1.912794813878373077e+02
1.280000000000000249e+00,1.578000000000000114e+01,-6.420000000000000284e+01,1.521999999999999886e+02,3.600000000000001421e+00,1.652254217728010417e+02
1.300000000000000266e+00,1.580000000000000071e+01,-4.820000000000000284e+01,1.351999999999999886e+02,9.600000000000001421e+00,1.438556220660144902e+02
1.320000000000000284e+00,1.582000000000000028e+01,-3.520000000000000284e+01,1.192000000000000028e+02,1.260000000000000142e+01,1.249257379405861315e+02
1.339999999999999858e+00,1.583999999999999986e+01,-2.420000000000000284e+01,1.042000000000000028e+02,1.460000000000000142e+01,1.079649943268650389e+02
1.359999999999999876e+00,1.585999999999999943e+01,-1.620000000000000284e+01,9.220000000000000284e+01,1.460000000000000142e+01,9.474407633197972700e+01
1.379999999999999893e+00,1.587999999999999901e+01,-1.020000000000000284e+01,8.220000000000000284e+01,1.460000000000000142e+01,8.410731240504597395e+01
1.399999999999999911e+00,1.590000000000000036e+01,-5.200000000000002842e+00,7.220000000000000284e+01,1.460000000000000142e+01,7.384470190880317375e+01
1.419999999999999929e+00,1.591999999999999993e+01,-1.200000000000002842e+00,6.320000000000000284e+01,1.460000000000000142e+01,6.487557321519402365e+01
1.439999999999999947e+00,1.593999999999999950e+01,1.799999999999997158e+00,5.520000000000000284e+01,1.560000000000000142e+01,5.739024307319145635e+01
1.459999999999999964e+00,1.596000000000000085e+01,4.799999999999997158e+00,4.820000000000000284e+01,1.560000000000000142e+01,5.088850557837201904e+01
1.479999999999999982e+00,1.598000000000000043e+01,6.799999999999997158e+00,4.320000000000000284e+01,1.460000000000000142e+01,4.610466353851853682e+01
1.500000000000000000e+00,1.600000000000000000e+01,7.799999999999997158e+00,3.920000000000000284e+01,1.360000000000000142e+01,4.221895308981500960e+01
