t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
3.999999999999999667e-01,2.919999999999999929e+00,-8.350000000000000000e+01,-5.239999999999999858e+01,2.439999999999999858e+01,1.015547635514947160e+02
4.199999999999999845e-01,2.939999999999999947e+00,-9.050000000000000000e+01,-4.939999999999999858e+01,2.339999999999999858e+01,1.057268650816811117e+02
4.400000000000000022e-01,2.959999999999999964e+00,-1.025000000000000000e+02,-4.739999999999999858e+01,2.439999999999999858e+01,1.155351461677354763e+02
4.600000000000000200e-01,2.979999999999999982e+00,-1.095000000000000000e+02,-4.239999999999999858e+01,2.639999999999999858e+01,1.203535209289699139e+02
4.799999999999999267e-01,3.000000000000000000e+00,-1.185000000000000000e+02,-3.739999999999999858e+01,2.739999999999999858e+01,1.272468860129787203e+02
4.999999999999999445e-01,3.020000000000000018e+00,-1.225000000000000000e+02,-3.239999999999999858e+01,2.639999999999999858e+01,1.294332646578923232e+02
5.200000000000000178e-01,3.040000000000000036e+00,-1.295000000000000000e+02,-2.739999999999999858e+01,2.639999999999999858e+01,1.349739604516367422e+02
5.400000000000000355e-01,3.060000000000000053e+00,-1.315000000000000000e+02,-2.139999999999999858e+01,2.539999999999999858e+01,1.356295321823385223e+02
5.600000000000000533e-01,3.080000000000000071e+00,-1.335000000000000000e+02,-1.540000000000000036e+01,2.439999999999999858e+01,1.365824659317586054e+02
5.800000000000000711e-01,3.100000000000000089e+00,-1.385000000000000000e+02,-1.040000000000000036e+01,2.639999999999999858e+01,1.413766953921331435e+02
6.000000000000000888e-01,3.120000000000000107e+00,-1.405000000000000000e+02,-4.400000000000000355e+00,2.539999999999999858e+01,1.428452659348569398e+02
6.200000000000001066e-01,3.140000000000000124e+00,-1.395000000000000000e+02,-1.399999999999999911e+00,2.139999999999999858e+01,1.411388323601977390e+02
6.400000000000001243e-01,3.160000000000000142e+00,-1.385000000000000000e+02,2.600000000000000089e+00,2.139999999999999858e+01,1.401676496200175279e+02
6.600000000000001421e-01,3.180000000000000160e+00,-1.355000000000000000e+02,6.599999999999999645e+00,1.639999999999999858e+01,1.366483443002512104e+02
6.799999999999999378e-01,3.200000000000000178e+00,-1.345000000000000000e+02,1.359999999999999964e+01,1.739999999999999858e+01,1.363010271421312325e+02
6.999999999999999556e-01,3.219999999999999751e+00,-1.325000000000000000e+02,1.860000000000000142e+01,1.639999999999999858e+01,1.348004821949832603e+02
7.199999999999999734e-01,3.240000000000000213e+00,-1.275000000000000000e+02,2.360000000000000142e+01,1.240000000000000036e+01,1.302573222509966797e+02
7.399999999999999911e-01,3.259999999999999787e+00,-1.235000000000000000e+02,3.160000000000000142e+01,1.040000000000000036e+01,1.279021891915849807e+02
7.600000000000000089e-01,3.280000000000000249e+00,-1.175000000000000000e+02,3.460000000000000142e+01,1.040000000000000036e+01,1.229291259222158459e+02
7.800000000000000266e-01,3.299999999999999822e+00,-1.095000000000000000e+02,4.060000000000000142e+01,7.400000000000000355e+00,1.170186737234703145e+02
8.000000000000000444e-01,3.320000000000000284e+00,-1.045000000000000000e+02,4.160000000000000142e+01,7.400000000000000355e+00,1.127189868655676008e+02
8.200000000000000622e-01,3.339999999999999858e+00,-9.750000000000000000e+01,4.760000000000000142e+01,5.400000000000000355e+00,1.086331901400304076e+02
8.400000000000000799e-01,3.360000000000000320e+00,-9.050000000000000000e+01,4.960000000000000142e+01,6.400000000000000355e+00,1.033990812338291505e+02
8.600000000000000977e-01,3.379999999999999893e+00,-8.250000000000000000e+01,5.360000000000000142e+01,5.400000000000000355e+00,9.853106109242911259e+01
8.800000000000001155e-01,3.400000000000000355e+00,-7.650000000000000000e+01,5.160000000000000142e+01,4.400000000000000355e+00,9.238057155051596681e+01
9.000000000000001332e-01,3.419999999999999929e+00,-7.150000000000000000e+01,5.360000000000000142e+01,5.400000000000000355e+00,8.952301380092160343e+01
9.199999999999999289e-01,3.439999999999999947e+00,-6.250000000000000000e+01,5.160000000000000142e+01,4.400000000000000355e+00,8.116754277419022401e+01
9.399999999999999467e-01,3.459999999999999964e+00,-5.750000000000000000e+01,5.160000000000000142e+01,5.400000000000000355e+00,7.744656222196050521e+01
9.599999999999999645e-01,3.479999999999999982e+00,-5.250000000000000000e+01,4.860000000000000142e+01,6.400000000000000355e+00,7.182736247419920517e+01
9.799999999999999822e-01,3.500000000000000000e+00,-4.250000000000000000e+01,4.760000000000000142e+01,7.400000000000000355e+00,6.423994084679718242e+01
1.000000000000000000e+00,3.520000000000000018e+00,-3.650000000000000000e+01,4.460000000000000142e+01,4.400000000000000355e+00,5.779939446049586138e+01
1.020000000000000018e+00,3.540000000000000036e+00,-3.050000000000000000e+01,4.160000000000000142e+01,4.400000000000000355e+00,5.177035831438681868e+01
1.040000000000000036e+00,3.560000000000000053e+00,-2.850000000000000000e+01,3.660000000000000142e+01,4.400000000000000355e+00,4.659581526274651253e+01
1.060000000000000053e+00,3.580000000000000071e+00,-2.250000000000000000e+01,3.460000000000000142e+01,3.400000000000000355e+00,4.141219627114698199e+01
1.080000000000000071e+00,3.600000000000000089e+00,-2.050000000000000000e+01,3.360000000000000142e+01,3.400000000000000355e+00,3.950658173013707142e+01
1.100000000000000089e+00,3.620000000000000107e+00,-1.650000000000000000e+01,2.960000000000000142e+01,4.400000000000000355e+00,3.417264988261811709e+01
1.120000000000000107e+00,3.640000000000000124e+00,-1.350000000000000000e+01,2.860000000000000142e+01,3.400000000000000355e+00,3.180833224172559426e+01
1.140000000000000124e+00,3.660000000000000142e+00,-1.050000000000000000e+01,2.660000000000000142e+01,1.400000000000000355e+00,2.863162587070458542e+01
1.160000000000000142e+00,3.680000000000000160e+00,-8.500000000000000000e+00,2.060000000000000142e+01,3.400000000000000355e+00,2.254262628887770248e+01
1.179999999999999938e+00,3.700000000000000178e+00,-4.500000000000000000e+00,2.160000000000000142e+01,4.400000000000000355e+00,2.249822215198347664e+01
1.199999999999999956e+00,3.719999999999999751e+00,-5.500000000000000000e+00,1.760000000000000142e+01,1.400000000000000355e+00,1.849243088401306068e+01
1.219999999999999973e+00,3.740000000000000213e+00,-1.500000000000000000e+00,1.660000000000000142e+01,3.400000000000000355e+00,1.701087887206302085e+01
1.239999999999999991e+00,3.759999999999999787e+00,-1.500000000000000000e+00,1.359999999999999964e+01,4.400000000000000355e+00,1.437254326832937323e+01
1.260000000000000009e+00,3.780000000000000249e+00,-3.500000000000000000e+00,1.459999999999999964e+01,4.400000000000000355e+00,1.564512703687637085e+01
1.280000000000000027e+00,3.799999999999999822e+00,-4.500000000000000000e+00,1.359999999999999964e+01,5.400000000000000355e+00,1.530914759220773824e+01
1.300000000000000044e+00,3.820000000000000284e+00,-2.500000000000000000e+00,1.359999999999999964e+01,3.400000000000000355e+00,1.423973314356698161e+01
1.320000000000000062e+00,3.839999999999999858e+00,-1.500000000000000000e+00,1.159999999999999964e+01,5.400000000000000355e+00,1.288293444833125001e+01
1.340000000000000080e+00,3.860000000000000320e+00,-1.500000000000000000e+00,1.259999999999999964e+01,5.400000000000000355e+00,1.379021392147344471e+01
1.360000000000000098e+00,3.879999999999999893e+00,-5.000000000000000000e-01,1.159999999999999964e+01,2.400000000000000355e+00,1.185622199522259201e+01
1.380000000000000115e+00,3.900000000000000355e+00,-1.500000000000000000e+00,1.059999999999999964e+01,3.400000000000000355e+00,1.123254200971445371e+01
