t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
1.420000000000000151e+00,9.560000000000000497e+00,-9.250000000000000000e+01,8.279999999999999716e+01,1.019999999999999929e+01,1.245637587743722605e+02
1.440000000000000169e+00,9.580000000000000071e+00,-7.950000000000000000e+01,7.879999999999999716e+01,1.019999999999999929e+01,1.123998665479634838e+02
1.460000000000000187e+00,9.600000000000001421e+00,-7.150000000000000000e+01,7.179999999999999716e+01,1.119999999999999929e+01,1.019457208518336984e+02
1.480000000000000204e+00,9.620000000000000995e+00,-6.450000000000000000e+01,6.779999999999999716e+01,1.219999999999999929e+01,9.437123502423818877e+01
1.500000000000000222e+00,9.640000000000000568e+00,-5.650000000000000000e+01,6.179999999999999716e+01,1.119999999999999929e+01,8.448035274547567042e+01
1.520000000000000240e+00,9.660000000000000142e+00,-5.150000000000000000e+01,5.779999999999999716e+01,8.199999999999999289e+00,7.784812136461611942e+01
1.539999999999999813e+00,9.679999999999999716e+00,-4.350000000000000000e+01,5.479999999999999716e+01,5.200000000000000178e+00,7.015931869680605359e+01
1.559999999999999831e+00,9.700000000000001066e+00,-4.350000000000000000e+01,5.379999999999999716e+01,8.199999999999999289e+00,6.967015142799675687e+01
1.579999999999999849e+00,9.720000000000000639e+00,-4.050000000000000000e+01,5.379999999999999716e+01,6.200000000000000178e+00,6.762492144172885844e+01
1.599999999999999867e+00,9.740000000000000213e+00,-3.650000000000000000e+01,4.879999999999999716e+01,7.200000000000000178e+00,6.136391447748423644e+01
1.619999999999999885e+00,9.759999999999999787e+00,-3.350000000000000000e+01,4.679999999999999716e+01,7.200000000000000178e+00,5.800284475782200388e+01
1.639999999999999902e+00,9.780000000000001137e+00,-3.250000000000000000e+01,4.279999999999999716e+01,5.200000000000000178e+00,5.399194384350316511e+01
1.659999999999999920e+00,9.800000000000000711e+00,-2.850000000000000000e+01,3.879999999999999716e+01,6.200000000000000178e+00,4.853998351874462003e+01
1.679999999999999938e+00,9.820000000000000284e+00,-2.450000000000000000e+01,3.479999999999999716e+01,6.200000000000000178e+00,4.300848753443905537e+01
1.699999999999999956e+00,9.839999999999999858e+00,-2.550000000000000000e+01,3.379999999999999716e+01,7.200000000000000178e+00,4.294799180404131533e+01
1.719999999999999973e+00,9.860000000000001208e+00,-2.150000000000000000e+01,3.279999999999999716e+01,6.200000000000000178e+00,3.970554117500478242e+01
1.739999999999999991e+00,9.880000000000000782e+00,-2.050000000000000000e+01,2.880000000000000071e+01,9.199999999999999289e+00,3.652848203799331372e+01
1.760000000000000009e+00,9.900000000000000355e+00,-2.050000000000000000e+01,2.780000000000000071e+01,7.200000000000000178e+00,3.528356557945922845e+01
1.780000000000000027e+00,9.919999999999999929e+00,-1.950000000000000000e+01,2.580000000000000071e+01,8.199999999999999289e+00,3.336360292294583729e+01
1.800000000000000044e+00,9.940000000000001279e+00,-1.850000000000000000e+01,2.480000000000000071e+01,7.200000000000000178e+00,3.176680657541768227e+01
1.820000000000000062e+00,9.960000000000000853e+00,-1.650000000000000000e+01,2.380000000000000071e+01,5.200000000000000178e+00,2.942329009475317037e+01
1.840000000000000080e+00,9.980000000000000426e+00,-1.550000000000000000e+01,1.980000000000000071e+01,6.200000000000000178e+00,2.589845555240698260e+01
1.860000000000000098e+00,1.000000000000000000e+01,-1.550000000000000000e+01,1.880000000000000071e+01,6.200000000000000178e+00,2.514219560818028754e+01
1.880000000000000115e+00,1.002000000000000135e+01,-1.450000000000000000e+01,1.980000000000000071e+01,5.200000000000000178e+00,2.508645052613063342e+01
1.900000000000000133e+00,1.004000000000000092e+01,-1.350000000000000000e+01,1.780000000000000071e+01,5.200000000000000178e+00,2.293752384194946004e+01
