t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
5.000000000000000000e-01,5.000000000000000000e-01,-1.550999999999999943e+02,-2.069999999999999929e+01,-5.000000000000000000e+00,1.565551021206271685e+02
5.200000000000000178e-01,5.200000000000000178e-01,-1.530999999999999943e+02,3.299999999999999822e+00,-9.000000000000000000e+00,1.533998044327306047e+02
5.400000000000000355e-01,5.400000000000000355e-01,-1.450999999999999943e+02,2.330000000000000071e+01,-1.000000000000000000e+01,1.472986761651305585e+02
5.600000000000000533e-01,5.600000000000000533e-01,-1.310999999999999943e+02,3.629999999999999716e+01,-1.000000000000000000e+01,1.363997800584736808e+02
5.800000000000000711e-01,5.800000000000000711e-01,-1.160999999999999943e+02,4.429999999999999716e+01,-8.000000000000000000e+00,1.245218856265837246e+02
6.000000000000000888e-01,6.000000000000000888e-01,-1.010999999999999943e+02,5.029999999999999716e+01,-6.000000000000000000e+00,1.130809444601520823e+02
6.200000000000001066e-01,6.200000000000001066e-01,-8.209999999999999432e+01,5.129999999999999716e+01,-5.000000000000000000e+00,9.693864038658681181e+01
6.400000000000001243e-01,6.400000000000001243e-01,-7.009999999999999432e+01,5.029999999999999716e+01,-4.000000000000000000e+00,8.637187042087255406e+01
6.599999999999999201e-01,6.599999999999999201e-01,-5.710000000000000142e+01,4.529999999999999716e+01,-1.000000000000000000e+00,7.289375830618146779e+01
6.799999999999999378e-01,6.799999999999999378e-01,-4.710000000000000142e+01,4.029999999999999716e+01,1.000000000000000000e+00,6.199596761080513829e+01
6.999999999999999556e-01,6.999999999999999556e-01,-4.010000000000000142e+01,3.829999999999999716e+01,3.000000000000000000e+00,5.553287314735300129e+01
7.199999999999999734e-01,7.199999999999999734e-01,-3.610000000000000142e+01,3.429999999999999716e+01,3.000000000000000000e+00,4.988687202060277315e+01
7.399999999999999911e-01,7.399999999999999911e-01,-3.110000000000000142e+01,3.329999999999999716e+01,3.000000000000000000e+00,4.566289522139392432e+01
7.600000000000000089e-01,7.600000000000000089e-01,-2.810000000000000142e+01,2.930000000000000071e+01,5.000000000000000000e+00,4.090354507863591493e+01
7.800000000000000266e-01,7.800000000000000266e-01,-2.210000000000000142e+01,2.430000000000000071e+01,6.000000000000000000e+00,3.339011829868232439e+01
8.000000000000000444e-01,8.000000000000000444e-01,-1.710000000000000142e+01,1.930000000000000071e+01,7.000000000000000000e+00,2.671890716328046267e+01
8.200000000000000622e-01,8.200000000000000622e-01,-1.110000000000000142e+01,1.530000000000000071e+01,5.000000000000000000e+00,1.955249344712842685e+01
8.400000000000000799e-01,8.400000000000000799e-01,-8.100000000000001421e+00,1.130000000000000071e+01,-2.000000000000000000e+00,1.404635183953470623e+01
8.600000000000000977e-01,8.600000000000000977e-01,-7.100000000000001421e+00,1.130000000000000071e+01,3.000000000000000000e+00,1.367845020461017036e+01
8.800000000000001155e-01,8.800000000000001155e-01,-5.100000000000001421e+00,1.030000000000000071e+01,6.000000000000000000e+00,1.296533840669035698e+01
8.999999999999999112e-01,8.999999999999999112e-01,-3.100000000000001421e+00,9.300000000000000711e+00,1.000000000000000000e+01,1.400357097314824273e+01
9.199999999999999289e-01,9.199999999999999289e-01,-5.100000000000001421e+00,8.300000000000000711e+00,1.000000000000000000e+01,1.396065901023300704e+01
