t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
7.399999999999999911e-01,1.899999999999999911e+00,-6.929999999999999716e+01,6.150000000000000000e+01,5.400000000000000355e+00,9.281109847426652948e+01
7.600000000000000089e-01,1.919999999999999929e+00,-5.829999999999999716e+01,5.550000000000000000e+01,7.400000000000000355e+00,8.083254295146231527e+01
7.800000000000000266e-01,1.939999999999999947e+00,-4.529999999999999716e+01,5.450000000000000000e+01,7.400000000000000355e+00,7.125377182998806802e+01
8.000000000000000444e-01,1.959999999999999964e+00,-3.429999999999999716e+01,4.750000000000000000e+01,5.400000000000000355e+00,5.883791294735053157e+01
8.200000000000000622e-01,1.979999999999999982e+00,-2.729999999999999716e+01,4.250000000000000000e+01,3.400000000000000355e+00,5.062706785900206796e+01
8.400000000000000799e-01,2.000000000000000000e+00,-2.329999999999999716e+01,3.850000000000000000e+01,3.400000000000000355e+00,4.512981276274032894e+01
8.600000000000000977e-01,2.020000000000000018e+00,-1.929999999999999716e+01,3.550000000000000000e+01,2.400000000000000355e+00,4.047838929601818592e+01
8.800000000000001155e-01,2.040000000000000036e+00,-1.329999999999999716e+01,2.950000000000000000e+01,3.400000000000000355e+00,3.253767047592681649e+01
9.000000000000001332e-01,2.060000000000000053e+00,-1.029999999999999716e+01,2.850000000000000000e+01,4.400000000000000355e+00,3.062188759694607754e+01
9.200000000000001510e-01,2.080000000000000071e+00,-9.299999999999997158e+00,2.450000000000000000e+01,3.400000000000000355e+00,2.642536660105210089e+01
9.400000000000001688e-01,2.100000000000000089e+00,-5.299999999999997158e+00,2.250000000000000000e+01,6.400000000000000355e+00,2.398541223327212180e+01
9.599999999999999645e-01,2.120000000000000107e+00,-4.299999999999997158e+00,1.850000000000000000e+01,6.400000000000000355e+00,2.004245493945289880e+01
9.799999999999999822e-01,2.139999999999999680e+00,-4.299999999999997158e+00,1.950000000000000000e+01,3.400000000000000355e+00,2.025586334867018223e+01
1.000000000000000000e+00,2.160000000000000142e+00,-4.299999999999997158e+00,1.650000000000000000e+01,6.400000000000000355e+00,1.821263297823793437e+01
1.020000000000000018e+00,2.179999999999999716e+00,-2.299999999999997158e+00,1.650000000000000000e+01,6.400000000000000355e+00,1.784656829757474839e+01
1.040000000000000036e+00,2.200000000000000178e+00,-2.299999999999997158e+00,1.450000000000000000e+01,7.400000000000000355e+00,1.644080290010192869e+01
1.060000000000000053e+00,2.219999999999999751e+00,7.000000000000028422e-01,1.450000000000000000e+01,5.400000000000000355e+00,1.548870556244129837e+01
1.080000000000000071e+00,2.240000000000000213e+00,-2.999999999999971578e-01,1.550000000000000000e+01,6.400000000000000355e+00,1.677200047698544694e+01
1.100000000000000089e+00,2.259999999999999787e+00,-2.999999999999971578e-01,1.350000000000000000e+01,3.400000000000000355e+00,1.392479802366985808e+01
1.120000000000000107e+00,2.280000000000000249e+00,-1.299999999999997158e+00,1.250000000000000000e+01,3.400000000000000355e+00,1.301921656629153645e+01
1.140000000000000124e+00,2.299999999999999822e+00,7.000000000000028422e-01,1.250000000000000000e+01,3.400000000000000355e+00,1.297304898626379277e+01
1.160000000000000142e+00,2.320000000000000284e+00,7.000000000000028422e-01,9.500000000000000000e+00,3.400000000000000355e+00,1.011434624679222694e+01
1.180000000000000160e+00,2.339999999999999858e+00,-2.999999999999971578e-01,1.150000000000000000e+01,2.400000000000000355e+00,1.175159563633807025e+01
