t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
3.799999999999999489e-01,1.479999999999999760e+00,-1.609000000000000057e+02,-3.600000000000000089e+00,-4.620000000000000284e+01,1.674401684184532826e+02
3.999999999999999667e-01,1.499999999999999778e+00,-1.549000000000000057e+02,1.540000000000000036e+01,-5.720000000000000284e+01,1.658403147609169253e+02
4.199999999999999845e-01,1.519999999999999796e+00,-1.469000000000000057e+02,3.039999999999999858e+01,-6.020000000000000284e+01,1.616409910882756265e+02
4.400000000000000022e-01,1.539999999999999813e+00,-1.369000000000000057e+02,4.639999999999999858e+01,-5.920000000000000284e+01,1.562024647692858821e+02
4.600000000000000200e-01,1.559999999999999831e+00,-1.209000000000000057e+02,6.339999999999999858e+01,-5.720000000000000284e+01,1.480142222896164981e+02
4.800000000000000377e-01,1.579999999999999849e+00,-1.009000000000000057e+02,8.340000000000000568e+01,-4.920000000000000284e+01,1.398463800032020856e+02
4.999999999999999445e-01,1.599999999999999867e+00,-7.490000000000000568e+01,9.240000000000000568e+01,-4.320000000000000284e+01,1.265464736766694784e+02
5.200000000000000178e-01,1.619999999999999885e+00,-4.589999999999999858e+01,9.440000000000000568e+01,-2.919999999999999929e+01,1.089532468538684640e+02
5.400000000000000355e-01,1.639999999999999902e+00,-1.789999999999999858e+01,8.640000000000000568e+01,-2.019999999999999929e+01,9.051745687987482825e+01
5.600000000000000533e-01,1.659999999999999920e+00,8.100000000000001421e+00,7.540000000000000568e+01,-9.199999999999999289e+00,7.638985534742162997e+01
5.800000000000000711e-01,1.679999999999999938e+00,2.610000000000000142e+01,6.039999999999999858e+01,-2.000000000000001776e-01,6.579825225642395026e+01
6.000000000000000888e-01,1.699999999999999956e+00,3.810000000000000142e+01,4.439999999999999858e+01,8.800000000000000711e+00,5.916426286196761453e+01
6.199999999999998845e-01,1.719999999999999751e+00,4.210000000000000142e+01,2.839999999999999858e+01,1.480000000000000071e+01,5.289621914655148771e+01
6.399999999999999023e-01,1.739999999999999769e+00,4.310000000000000142e+01,1.939999999999999858e+01,1.380000000000000071e+01,4.923829810218870762e+01
6.599999999999999201e-01,1.759999999999999787e+00,3.910000000000000142e+01,1.140000000000000036e+01,1.480000000000000071e+01,4.333370512661016249e+01
6.799999999999999378e-01,1.779999999999999805e+00,3.510000000000000142e+01,5.400000000000000355e+00,1.380000000000000071e+01,3.810000000000000142e+01
6.999999999999999556e-01,1.799999999999999822e+00,3.010000000000000142e+01,4.400000000000000355e+00,1.180000000000000071e+01,3.262836189574953494e+01
7.199999999999999734e-01,1.819999999999999840e+00,2.710000000000000142e+01,3.999999999999999112e-01,1.080000000000000071e+01,2.917550342324875956e+01
7.399999999999999911e-01,1.839999999999999858e+00,2.510000000000000142e+01,-6.000000000000000888e-01,9.800000000000000711e+00,2.695199436034372553e+01
7.600000000000000089e-01,1.859999999999999876e+00,2.110000000000000142e+01,-2.600000000000000089e+00,1.080000000000000071e+01,2.384554465723104499e+01
7.800000000000000266e-01,1.879999999999999893e+00,2.010000000000000142e+01,-2.600000000000000089e+00,8.800000000000000711e+00,2.209547464980103371e+01
8.000000000000000444e-01,1.899999999999999911e+00,1.910000000000000142e+01,-3.600000000000000089e+00,6.799999999999999822e+00,2.059150310200787715e+01
8.200000000000000622e-01,1.919999999999999929e+00,1.910000000000000142e+01,-3.600000000000000089e+00,6.799999999999999822e+00,2.059150310200787715e+01
8.400000000000000799e-01,1.939999999999999947e+00,1.810000000000000142e+01,-3.600000000000000089e+00,4.799999999999999822e+00,1.906856051200509583e+01
8.600000000000000977e-01,1.959999999999999964e+00,1.710000000000000142e+01,-6.599999999999999645e+00,1.799999999999999822e+00,1.841765457380499527e+01
8.800000000000001155e-01,1.979999999999999982e+00,1.610000000000000142e+01,-5.599999999999999645e+00,3.799999999999999822e+00,1.746453549339346267e+01
9.000000000000001332e-01,2.000000000000000000e+00,1.610000000000000142e+01,-7.599999999999999645e+00,4.799999999999999822e+00,1.843936007566423285e+01
9.200000000000001510e-01,2.020000000000000018e+00,1.410000000000000142e+01,-8.599999999999999645e+00,5.799999999999999822e+00,1.750457083164280192e+01
9.399999999999999467e-01,2.040000000000000036e+00,1.310000000000000142e+01,-1.159999999999999964e+01,5.799999999999999822e+00,1.843393609623294793e+01
9.599999999999999645e-01,2.059999999999999609e+00,1.310000000000000142e+01,-1.259999999999999964e+01,7.799999999999999822e+00,1.977902929872950111e+01
9.799999999999999822e-01,2.080000000000000071e+00,1.010000000000000142e+01,-1.359999999999999964e+01,9.800000000000000711e+00,1.957064127717842794e+01
1.000000000000000000e+00,2.099999999999999645e+00,9.100000000000001421e+00,-1.359999999999999964e+01,1.080000000000000071e+01,1.960637651377734869e+01
1.020000000000000018e+00,2.120000000000000107e+00,4.100000000000001421e+00,-1.259999999999999964e+01,1.080000000000000071e+01,1.709415104648370587e+01
1.040000000000000036e+00,2.139999999999999680e+00,2.100000000000001421e+00,-1.359999999999999964e+01,9.800000000000000711e+00,1.689408180399277981e+01
1.060000000000000053e+00,2.160000000000000142e+00,-2.899999999999998579e+00,-1.359999999999999964e+01,6.799999999999999822e+00,1.547934107124718572e+01
1.080000000000000071e+00,2.179999999999999716e+00,-4.899999999999998579e+00,-1.359999999999999964e+01,3.799999999999999822e+00,1.494690603436042053e+01
1.100000000000000089e+00,2.200000000000000178e+00,-5.899999999999998579e+00,-1.259999999999999964e+01,4.799999999999999822e+00,1.471767644704828903e+01
