sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
82,2.44921271,1.88876095,15.69807345,15.99986159
83,0.92214042,1.67150959,14.06225158,14.19123697
84,-0.59464580,1.46857346,12.57213945,12.67158245
85,-2.08527109,1.27930147,11.22932577,11.49272488
86,-3.53618350,1.10296625,10.03163317,10.69368002
87,-4.93613641,0.93880313,8.97384681,10.28478101
88,-6.27611932,0.78603824,8.04842144,10.23643578
89,-7.54924442,0.64390822,7.24614058,10.48390492
90,-8.75059747,0.51167355,6.55670898,10.94646969
91,-9.87706155,0.38862725,5.96926669,11.54727331
92,-10.92712239,0.27410008,5.47281907,12.22411073
93,-11.90066338,0.16746312,5.05658254,12.93146781
94,-12.79875763,0.06812872,4.71024979,13.63815572
95,-13.62346350,-0.02444993,4.42418104,14.32385190
96,-14.37762883,-0.11078000,4.18953026,14.97600236
97,-15.06470815,-0.19133076,3.99831568,15.58744903
98,-15.68859578,-0.26653565,3.84344490,16.15472524
99,-16.25347684,-0.33679450,3.71870396,16.67686119
100,-16.76369716,-0.40247581,3.61871961,17.15455219
101,-17.22365240,-0.46391900,3.53890259,17.58957800
102,-17.63769580,-0.52288302,3.47537889,17.98443711
103,-18.01006376,-0.57840624,3.42491462,18.34194620
104,-18.34481775,-0.63045383,3.38483902,18.66512645
105,-18.64580110,-0.67927679,3.35296904,18.95704927
106,-18.91660889,-0.72510653,3.32753797,19.22072788
107,-19.16056919,-0.76815619,3.30712976,19.45904886
108,-19.38073383,-0.80862218,3.29061990,19.67472727
109,-19.57987720,-0.84668552,3.27712346,19.87027946
110,-19.76050128,-0.88251314,3.26594999,20.04800912
111,-19.92484573,-0.91625905,3.25656524,20.21000309
112,-20.07490155,-0.94806539,3.24855905,20.35813439
113,-20.21242743,-0.97806342,3.24161880,20.49407043
114,-20.33896765,-1.00637442,3.23550781,20.61928479
115,-20.45587087,-1.03311053,3.23004788,20.73507125
116,-20.56430908,-1.05837543,3.22510551,20.84255915
117,-20.66529624,-1.08226512,3.22058095,20.94272925
