sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
126,27.65849878,-4.17645918,-4.18841422,28.28388551
127,26.52508305,-4.31913764,-4.25964288,27.20991617
128,25.49925520,-4.17000483,-3.87172604,26.12644673
129,24.51300672,-3.91352066,-3.31489900,25.04379559
130,23.70612993,-3.65121484,-2.97794094,24.16981792
131,23.18485716,-3.43163478,-3.09765331,23.64126001
132,22.76865224,-3.22777266,-3.38536533,23.24415496
133,22.26894740,-3.05153379,-3.67222310,22.77505432
134,21.71819073,-2.88909267,-3.94833634,22.26243529
135,21.04152107,-2.72999020,-4.13081327,21.61624560
136,20.05089941,-2.56777604,-4.05480086,20.61730949
137,18.94478125,-2.40441715,-3.88369555,19.48766403
138,17.87742129,-2.36001557,-3.65764033,18.39973365
139,16.85679391,-2.40709122,-3.40338935,17.36458027
140,15.68992876,-2.53665789,-3.08134953,16.18960199
141,13.48994219,-2.98922692,-2.39031527,14.02239726
142,10.90989149,-3.56062187,-1.56353555,11.58224520
143,8.44542121,-3.62595297,-0.51324855,9.20522126
144,6.21489457,-3.09304884,0.74935447,6.98236333
145,4.07079906,-2.34002330,2.08989231,5.13952954
146,4.23023600,-1.24088231,2.39839301,5.01866262
147,5.23709515,-0.01441257,2.32722846,5.73091317
148,5.87682510,1.14237723,1.90374132,6.28222333
