"X","Y","Z"
"-440","-3115","546"
"-440","-3116","546"
"-440","-3116","545"
"-440","-3116","543"
"-440","-3116","542"
"-441","-3116","542"
"-442","-3116","542"
"-442","-3116","542"
"-442","-3116","543"
"-442","-3116","544"
"-442","-3116","544"
"-442","-3116","544"
"-441","-3116","544"
"-440","-3116","545"
"-440","-3116","545"
"-440","-3116","544"
"-440","-3116","544"
"-440","-3116","544"
"-440","-3117","543"
"-440","-3118","543"
"-441","-3118","544"
"-442","-3118","544"
"-442","-3118","544"
"-442","-3118","545"
"-442","-3118","546"
"-442","-3118","546"
"-442","-3118","546"
"-442","-3118","546"
"-442","-3118","546"
"-441","-3117","546"
"-440","-3116","546"
"-440","-3116","545"
"-440","-3116","544"
"-440","-3116","544"
"-440","-3116","543"
"-440","-3116","542"
"-439","-3116","540"
"-438","-3116","538"
"-438","-3116","538"
"-439","-3116","538"
"-440","-3116","538"
"-440","-3115","538"
"-440","-3115","538"
"-440","-3115","539"
"-440","-3114","541"
"-440","-3114","544"
"-441","-3114","545"
"-441","-3115","545"
"-440","-3116","546"
"-440","-3116","545"
"-439","-3116","544"
"-438","-3116","544"
"-438","-3116","544"
"-438","-3116","544"
"-438","-3116","544"
"-438","-3116","544"
"-438","-3116","544"
"-438","-3115","543"
"-438","-3114","542"
"-438","-3114","543"
"-438","-3114","544"
"-438","-3114","544"
"-439","-3114","544"
"-440","-3114","544"
"-440","-3114","544"
"-440","-3114","544"
"-440","-3114","544"
"-440","-3114","544"
"-440","-3114","544"
"-441","-3114","543"
"-442","-3114","543"
"-442","-3114","543"
"-441","-3115","542"
"-441","-3116","542"
"-441","-3116","543"
"-440","-3116","544"
"-440","-3116","545"
"-439","-3116","546"
"-438","-3116","546"
"-438","-3116","547"
"-439","-3116","548"
"-440","-3116","548"
"-440","-3116","548"
"-440","-3116","548"
"-440","-3117","548"
"-441","-3117","548"
"-442","-3117","549"
"-442","-3118","549"
"-442","-3117","548"
"-442","-3116","548"
"-441","-3116","549"
"-440","-3116","550"
"-439","-3116","550"
"-438","-3116","550"
"-438","-3117","550"
"-438","-3118","551"
"-438","-3118","552"
"-438","-3118","551"
"-438","-3118","550"
"-438","-3118","550"
"-439","-3117","549"
"-440","-3117","548"
"-440","-3117","548"
"-440","-3116","548"
"-440","-3115","548"
"-440","-3114","549"
"-440","-3114","551"
"-439","-3115","552"
"-438","-3116","552"
"-438","-3116","552"
"-438","-3116","552"
"-438","-3116","552"
"-439","-3116","553"
"-440","-3116","554"
"-440","-3116","553"
"-440","-3116","552"
"-440","-3115","552"
"-441","-3114","553"
"-441","-3114","554"
"-440","-3114","554"
"-440","-3114","554"
"-440","-3113","554"
"-440","-3112","555"
"-439","-3112","556"
"-439","-3112","555"
"-439","-3113","554"
"-438","-3114","554"
"-438","-3114","554"
"-439","-3115","554"
"-439","-3116","553"
"-439","-3116","552"
"-440","-3116","552"
"-441","-3116","552"
"-442","-3116","553"
"-442","-3116","554"
"-442","-3116","554"
"-442","-3115","554"
"-442","-3114","554"
"-441","-3115","554"
"-440","-3115","555"
"-440","-3114","555"
"-440","-3114","554"
"-439","-3115","554"
"-439","-3116","553"
"-439","-3116","551"
"-438","-3115","551"
"-438","-3114","552"
"-438","-3114","552"
"-438","-3114","552"
"-438","-3114","553"
"-438","-3114","554"
"-438","-3114","555"
"-438","-3114","556"
"-438","-3114","557"
"-438","-3114","557"
"-437","-3114","555"
"-436","-3114","554"
"-437","-3114","554"
"-437","-3114","554"
"-437","-3114","554"
"-438","-3114","554"
"-438","-3114","554"
"-438","-3114","553"
"-438","-3114","553"
"-438","-3114","554"
"-438","-3114","554"
"-439","-3114","554"
"-440","-3114","554"
"-440","-3114","554"
"-440","-3114","555"
"-440","-3114","555"
"-440","-3114","554"
"-439","-3114","555"
"-439","-3114","556"
"-440","-3114","557"
"-440","-3114","558"
"-440","-3113","558"
"-440","-3112","558"
"-439","-3112","557"
"-438","-3113","557"
"-439","-3114","557"
"-439","-3114","556"
"-438","-3114","556"
"-438","-3114","555"
"-438","-3114","555"
"-438","-3114","555"
"-438","-3114","554"
"-438","-3114","555"
"-438","-3114","554"
"-437","-3117","556"
"-437","-3120","554"
"-438","-3122","550"
"-442","-3120","556"
"-444","-3115","560"
"-440","-3114","558"
"-438","-3114","556"
"-442","-3115","558"
"-442","-3118","558"
"-438","-3117","556"
"-437","-3117","558"
"-439","-3117","556"
"-442","-3114","552"
"-440","-3115","552"
"-438","-3116","554"
"-438","-3116","556"
"-438","-3116","555"
"-438","-3116","554"
"-439","-3116","554"
"-440","-3116","553"
"-440","-3116","553"
"-440","-3115","555"
"-440","-3114","556"
"-440","-3114","555"
"-439","-3115","553"
"-442","-3116","552"
"-442","-3116","556"
"-438","-3116","560"
"-442","-3116","558"
"-442","-3116","554"
"-437","-3115","552"
"-437","-3117","552"
"-439","-3118","552"
"-440","-3116","553"
"-440","-3116","553"
"-441","-3116","552"
"-441","-3116","551"
"-441","-3116","550"
"-442","-3116","550"
"-442","-3116","550"
"-442","-3115","551"
"-442","-3114","552"
"-442","-3114","552"
"-441","-3114","552"
"-440","-3114","553"
"-440","-3114","554"
"-440","-3114","555"
"-439","-3114","556"
"-438","-3114","555"
"-438","-3114","554"
"-438","-3114","553"
"-438","-3114","552"
"-438","-3114","552"
"-438","-3114","550"
"-438","-3115","548"
"-439","-3116","547"
"-440","-3116","546"
"-440","-3116","547"
"-440","-3116","548"
"-440","-3116","548"
"-439","-3116","549"
"-439","-3116","549"
"-439","-3116","550"
"-437","-3115","553"
"-436","-3114","554"
"-436","-3114","553"
"-436","-3114","551"
"-436","-3113","551"
"-436","-3112","551"
"-439","-3114","553"
"-439","-3116","558"
"-436","-3116","560"
"-439","-3115","560"
"-442","-3115","560"
"-440","-3115","558"
"-438","-3117","554"
"-440","-3117","550"
"-442","-3114","548"
"-442","-3112","548"
"-442","-3115","548"
"-442","-3117","546"
"-441","-3114","546"
"-440","-3115","548"
"-441","-3115","549"
"-442","-3114","550"
"-442","-3114","550"
"-442","-3114","550"
"-440","-3115","551"
"-437","-3116","554"
"-437","-3115","556"
"-440","-3115","558"
"-439","-3116","554"
"-437","-3118","552"
"-440","-3117","554"
"-440","-3115","552"
"-438","-3116","553"
"-438","-3116","554"
"-438","-3116","553"
"-437","-3116","552"
"-436","-3116","553"
"-437","-3115","554"
"-438","-3114","554"
"-437","-3114","555"
"-437","-3114","556"
"-438","-3114","556"
"-438","-3114","556"
"-438","-3114","557"
"-438","-3115","557"
"-438","-3116","556"
"-438","-3116","556"
"-437","-3116","555"
"-436","-3116","553"
"-436","-3116","552"
"-435","-3115","552"
"-434","-3114","552"
"-434","-3115","552"
"-434","-3116","552"
"-435","-3116","552"
"-435","-3116","552"
"-435","-3116","553"
"-436","-3115","555"
"-436","-3114","556"
"-437","-3114","556"
"-438","-3115","556"
"-438","-3116","556"
"-437","-3115","556"
"-437","-3114","556"
"-438","-3115","556"
"-438","-3116","556"
"-438","-3116","556"
"-438","-3116","556"
"-438","-3116","556"
"-438","-3115","555"
"-438","-3115","554"
"-439","-3116","554"
"-439","-3115","554"
"-438","-3114","554"
"-438","-3115","554"
"-438","-3116","554"
"-437","-3116","553"
"-437","-3116","553"
"-438","-3116","553"
"-438","-3116","552"
"-438","-3116","552"
"-439","-3116","551"
"-440","-3115","550"
"-440","-3114","550"
"-440","-3115","551"
"-440","-3116","552"
"-439","-3116","552"
"-438","-3115","552"
"-438","-3115","552"
"-438","-3116","553"
"-439","-3116","553"
"-440","-3116","553"
"-440","-3116","554"
"-440","-3116","553"
"-440","-3117","553"
"-440","-3117","554"
"-440","-3116","553"
"-440","-3115","552"
"-440","-3114","552"
"-439","-3114","553"
"-438","-3114","554"
"-439","-3114","555"
"-440","-3114","556"
"-440","-3113","556"
"-440","-3112","556"
"-440","-3113","557"
"-440","-3114","558"
"-440","-3114","558"
"-439","-3114","558"
"-438","-3114","558"
"-438","-3114","557"
"-438","-3114","556"
"-438","-3114","556"
"-438","-3114","556"
"-438","-3114","555"
"-438","-3114","554"
"-438","-3114","554"
"-438","-3114","554"
"-438","-3114","554"
"-438","-3114","554"
"-438","-3114","555"
"-439","-3114","556"
"-439","-3114","556"
"-438","-3114","556"
"-438","-3114","556"
"-438","-3115","556"
"-437","-3115","556"
"-435","-3114","556"
"-434","-3114","556"
"-434","-3115","555"
"-434","-3116","554"
"-434","-3115","554"
"-434","-3115","554"
"-434","-3116","554"
"-435","-3115","554"
"-437","-3114","554"
"-438","-3114","554"
"-439","-3114","555"
"-440","-3114","556"
"-440","-3114","555"
"-440","-3114","555"
"-441","-3114","558"
"-440","-3114","556"
"-438","-3114","552"
"-438","-3115","552"
"-442","-3113","556"
"-447","-3115","554"
"-445","-3118","552"
"-440","-3118","558"
"-439","-3117","557"
"-440","-3114","554"
"-441","-3114","555"
"-442","-3114","556"
"-441","-3115","556"
"-440","-3115","557"
"-440","-3114","558"
"-440","-3114","557"
"-439","-3114","556"
"-438","-3114","556"
"-438","-3114","556"
"-438","-3114","556"
"-438","-3114","556"
"-437","-3114","556"
"-436","-3115","556"
"-435","-3116","556"
"-434","-3115","557"
"-434","-3114","558"
"-433","-3114","558"
"-433","-3114","558"
"-434","-3114","558"
"-434","-3114","558"
"-434","-3113","557"
"-435","-3113","556"
"-436","-3114","556"
"-436","-3114","556"
"-436","-3114","556"
"-436","-3114","555"
"-436","-3114","555"
"-437","-3114","556"
"-437","-3115","556"
"-436","-3116","556"
"-437","-3116","555"
"-438","-3116","555"
"-438","-3115","556"
"-439","-3114","556"
"-439","-3114","556"
"-439","-3114","556"
"-440","-3114","556"
"-440","-3115","556"
"-440","-3116","556"
"-439","-3116","556"
"-438","-3116","556"
"-438","-3116","555"
"-438","-3116","554"
"-438","-3116","555"
"-438","-3115","556"
"-439","-3114","556"
"-440","-3114","556"
"-440","-3114","557"
"-439","-3114","559"
"-438","-3114","560"
"-438","-3114","559"
"-438","-3114","558"
"-438","-3114","559"
"-438","-3114","559"
"-437","-3114","558"
"-436","-3114","557"
"-436","-3114","556"
"-437","-3114","555"
"-438","-3115","554"
"-438","-3116","554"
"-438","-3116","554"
"-438","-3116","554"
"-438","-3115","555"
"-438","-3114","558"
"-437","-3115","562"
"-432","-3116","558"
"-428","-3116","552"
"-433","-3116","556"
"-438","-3118","558"
"-442","-3118","558"
"-442","-3116","559"
"-438","-3116","558"
"-438","-3116","557"
"-438","-3116","556"
"-438","-3116","557"
"-438","-3116","557"
"-438","-3115","557"
"-437","-3114","557"
"-435","-3114","557"
"-434","-3115","558"
"-434","-3116","558"
"-434","-3116","558"
"-434","-3116","558"
"-434","-3116","557"
"-434","-3116","556"
"-436","-3116","556"
"-438","-3116","556"
"-439","-3116","556"
"-440","-3115","555"
"-440","-3114","555"
"-440","-3114","556"
"-440","-3114","556"
"-440","-3114","556"
"-439","-3114","557"
"-438","-3114","558"
"-438","-3114","558"
"-438","-3114","558"
"-438","-3114","559"
"-438","-3114","559"
"-438","-3115","558"
"-438","-3115","558"
"-437","-3114","558"
"-436","-3114","557"
"-436","-3115","556"
"-436","-3115","556"
"-437","-3114","556"
"-438","-3115","555"
"-438","-3116","555"
"-439","-3116","556"
"-439","-3116","556"
"-438","-3116","556"
"-438","-3116","556"
"-439","-3115","556"
"-440","-3114","556"
"-438","-3114","555"
"-436","-3114","555"
"-436","-3114","556"
"-436","-3114","556"
"-437","-3114","555"
"-438","-3114","553"
"-438","-3115","553"
"-438","-3116","554"
"-439","-3115","554"
"-440","-3114","553"
"-440","-3114","552"
"-440","-3114","552"
"-440","-3114","552"
"-441","-3114","554"
"-439","-3115","556"
"-439","-3115","554"
"-440","-3114","554"
"-442","-3114","554"
"-442","-3115","552"
"-440","-3115","552"
"-441","-3114","552"
"-440","-3114","552"
"-440","-3114","552"
"-440","-3114","552"
"-440","-3114","552"
"-440","-3114","552"
"-440","-3114","550"
"-440","-3114","548"
"-440","-3114","548"
"-439","-3114","548"
"-438","-3115","548"
"-438","-3116","549"
"-438","-3115","549"
"-438","-3114","548"
"-438","-3114","547"
"-438","-3114","547"
"-438","-3114","548"
"-439","-3114","548"
"-440","-3114","548"
"-440","-3114","548"
"-440","-3114","548"
"-440","-3114","549"
"-440","-3114","550"
"-440","-3115","550"
"-440","-3115","550"
"-440","-3114","551"
"-439","-3115","551"
"-438","-3115","550"
"-438","-3114","549"
"-438","-3114","549"
"-438","-3114","549"
"-438","-3114","548"
"-438","-3114","548"
"-438","-3114","548"
"-439","-3114","548"
"-440","-3114","548"
"-440","-3114","548"
"-440","-3114","548"
"-440","-3114","549"
"-440","-3113","550"
"-440","-3112","550"
"-440","-3112","549"
"-440","-3112","548"
"-439","-3113","548"
"-439","-3113","548"
"-440","-3112","549"
"-439","-3113","549"
"-439","-3114","547"
"-432","-3114","547"
"-433","-3114","548"
"-442","-3112","548"
"-437","-3112","550"
"-432","-3114","552"
"-432","-3114","552"
"-437","-3114","554"
"-442","-3115","554"
"-439","-3114","551"
"-437","-3112","550"
"-438","-3113","549"
"-438","-3114","549"
"-438","-3114","549"
"-438","-3114","548"
"-438","-3114","548"
"-439","-3114","547"
"-439","-3114","546"
"-438","-3114","546"
"-438","-3114","547"
"-438","-3114","548"
"-438","-3114","547"
"-438","-3114","547"
"-438","-3114","548"
"-438","-3114","548"
"-437","-3114","549"
"-436","-3114","550"
"-437","-3114","550"
"-438","-3114","550"
"-438","-3114","550"
"-438","-3114","549"
"-438","-3114","547"
"-438","-3114","546"
"-438","-3114","546"
"-438","-3114","547"
"-438","-3114","548"
"-438","-3114","547"
"-438","-3114","547"
"-440","-3115","550"
"-433","-3116","552"
"-431","-3115","552"
"-440","-3115","548"
"-442","-3116","544"
"-444","-3115","546"
"-444","-3115","546"
"-441","-3115","546"
"-439","-3114","547"
"-439","-3114","546"
"-441","-3114","546"
"-442","-3114","546"
"-442","-3114","546"
"-442","-3114","547"
"-441","-3114","548"
"-439","-3114","549"
"-438","-3114","550"
"-438","-3114","550"
"-438","-3113","549"
"-437","-3112","548"
"-436","-3113","548"
"-436","-3113","547"
"-436","-3112","545"
"-437","-3112","544"
"-437","-3112","544"
"-437","-3112","544"
"-438","-3112","545"
"-438","-3112","546"
"-439","-3112","546"
"-440","-3112","546"
"-440","-3113","547"
"-440","-3114","549"
"-440","-3113","550"
"-440","-3112","550"
"-440","-3112","551"
"-440","-3113","551"
"-441","-3114","550"
"-442","-3113","551"
"-441","-3112","552"
"-440","-3112","551"
"-440","-3112","550"
"-440","-3112","549"
"-440","-3112","548"
"-440","-3113","548"
"-439","-3114","549"
"-438","-3115","553"
"-440","-3113","554"
"-440","-3115","552"
"-437","-3118","552"
"-439","-3113","554"
"-442","-3113","556"
"-442","-3116","556"
"-441","-3115","554"
"-440","-3114","552"
"-440","-3114","552"
"-440","-3113","552"
"-440","-3112","552"
"-440","-3112","552"
"-440","-3113","552"
"-439","-3114","552"
"-438","-3114","552"
"-438","-3114","552"
"-437","-3114","553"
"-436","-3114","554"
"-436","-3114","555"
"-436","-3115","556"
"-436","-3115","555"
"-436","-3114","554"
"-436","-3114","553"
"-436","-3114","552"
"-437","-3114","552"
"-438","-3114","551"
"-438","-3114","550"
"-439","-3114","550"
"-440","-3114","550"
"-440","-3114","550"
"-440","-3114","550"
"-440","-3114","550"
"-441","-3114","550"
"-440","-3114","549"
"-440","-3114","550"
"-442","-3114","550"
"-440","-3115","546"
"-442","-3118","544"
"-446","-3117","546"
"-441","-3117","552"
"-436","-3120","556"
"-438","-3118","552"
"-440","-3116","549"
"-440","-3116","550"
"-440","-3116","551"
"-440","-3115","552"
"-440","-3114","553"
"-440","-3114","555"
"-440","-3114","555"
"-440","-3113","554"
"-440","-3112","554"
"-440","-3112","554"
"-440","-3112","553"
"-440","-3113","552"
"-440","-3113","552"
"-440","-3112","552"
"-440","-3113","551"
"-440","-3114","550"
"-440","-3114","549"
"-441","-3114","548"
"-442","-3114","548"
"-442","-3114","548"
"-442","-3114","549"
"-442","-3114","549"
"-442","-3114","549"
"-443","-3114","550"
"-443","-3114","551"
"-442","-3114","551"
"-442","-3114","550"
"-442","-3114","550"
"-442","-3114","550"
"-442","-3114","550"
"-441","-3114","550"
"-440","-3113","551"
"-440","-3112","552"
"-440","-3112","551"
"-440","-3113","551"
"-440","-3114","553"
"-439","-3114","554"
"-438","-3114","553"
"-438","-3114","552"
"-438","-3114","552"
"-438","-3114","552"
"-439","-3114","553"
"-440","-3114","554"
"-440","-3114","554"
"-440","-3114","553"
"-440","-3114","552"
"-440","-3113","552"
"-439","-3112","551"
"-438","-3112","550"
"-438","-3113","550"
"-438","-3113","550"
"-438","-3112","551"
"-437","-3112","552"
"-437","-3112","553"
"-438","-3113","554"
"-438","-3114","555"
"-438","-3114","556"
"-438","-3114","555"
"-438","-3114","554"
"-438","-3114","555"
"-438","-3114","556"
"-438","-3115","556"
"-438","-3116","555"
"-438","-3116","554"
"-438","-3115","553"
"-438","-3114","553"
"-438","-3114","554"
"-438","-3114","554"
"-438","-3113","555"
"-439","-3112","556"
"-440","-3112","557"
"-439","-3112","558"
"-438","-3112","558"
"-438","-3112","558"
"-438","-3112","558"
"-438","-3113","557"
"-438","-3113","556"
"-437","-3112","556"
"-436","-3112","555"
"-436","-3112","554"
"-436","-3113","554"
"-436","-3114","554"
"-436","-3114","555"
"-436","-3114","556"
"-436","-3114","556"
"-436","-3114","557"
"-436","-3114","558"
"-437","-3114","558"
"-438","-3114","558"
"-437","-3114","558"
"-437","-3114","558"
"-438","-3114","558"
"-438","-3115","558"
"-439","-3115","557"
"-440","-3115","556"
"-440","-3115","555"
"-440","-3114","555"
"-440","-3114","556"
"-440","-3114","556"
"-440","-3114","557"
"-440","-3114","558"
"-440","-3114","559"
"-440","-3114","560"
"-440","-3114","560"
"-440","-3114","561"
"-440","-3115","561"
"-440","-3116","560"
"-440","-3115","560"
"-440","-3114","559"
"-439","-3115","558"
"-437","-3115","557"
"-437","-3114","556"
"-437","-3114","555"
"-436","-3114","554"
"-436","-3114","554"
"-437","-3114","555"
"-438","-3114","556"
"-438","-3114","557"
"-438","-3114","558"
"-438","-3114","559"
"-438","-3114","560"
"-438","-3114","560"
"-438","-3114","560"
"-439","-3114","560"
"-439","-3114","559"
"-438","-3114","557"
"-438","-3114","556"
"-438","-3114","556"
"-438","-3114","556"
"-439","-3114","556"
"-439","-3114","556"
"-437","-3114","557"
"-436","-3114","558"
"-436","-3114","558"
"-437","-3114","558"
"-438","-3114","558"
"-438","-3114","558"
"-438","-3114","558"
"-438","-3114","558"
"-439","-3114","557"
"-440","-3114","556"
"-440","-3114","556"
"-440","-3114","556"
"-440","-3115","557"
"-440","-3116","559"
"-441","-3116","560"
"-441","-3116","560"
"-441","-3116","560"
"-442","-3116","560"
"-442","-3116","561"
"-442","-3116","562"
"-442","-3116","562"
"-442","-3116","562"
"-442","-3116","562"
"-442","-3116","562"
"-442","-3116","561"
"-441","-3116","560"
"-440","-3116","560"
"-440","-3115","560"
"-440","-3114","560"
"-440","-3114","560"
"-440","-3114","560"
"-440","-3114","561"
"-440","-3114","562"
"-440","-3114","562"
"-440","-3115","562"
"-440","-3116","563"
"-439","-3116","563"
"-439","-3116","562"
"-440","-3116","562"
"-439","-3116","562"
"-438","-3116","562"
"-439","-3116","561"
"-440","-3116","560"
"-440","-3116","561"
"-440","-3116","560"
"-440","-3116","559"
"-440","-3116","560"
"-440","-3116","560"
"-440","-3116","560"
"-440","-3115","561"
"-438","-3114","562"
"-436","-3115","562"
"-436","-3116","562"
"-435","-3116","563"
"-434","-3116","563"
"-434","-3116","562"
"-435","-3116","562"
"-436","-3116","561"
"-437","-3116","561"
"-438","-3116","562"
"-438","-3116","562"
"-438","-3115","562"
"-438","-3114","562"
"-438","-3114","563"
"-438","-3114","564"
"-438","-3114","564"
"-438","-3113","565"
"-438","-3113","566"
"-438","-3114","566"
"-437","-3114","566"
"-436","-3114","566"
"-436","-3115","566"
"-436","-3116","566"
"-436","-3116","566"
"-436","-3116","566"
"-436","-3116","565"
"-436","-3116","564"
"-436","-3116","565"
"-436","-3116","566"
"-436","-3116","566"
"-436","-3116","567"
"-436","-3116","568"
"-436","-3116","568"
"-435","-3115","568"
"-435","-3114","568"
"-436","-3114","567"
"-436","-3114","566"
"-436","-3114","566"
"-437","-3114","566"
"-437","-3114","566"
"-437","-3114","566"
"-438","-3114","566"
"-439","-3114","567"
"-439","-3114","568"
"-438","-3114","568"
"-438","-3114","569"
"-438","-3114","570"
"-438","-3115","570"
"-438","-3116","569"
"-438","-3117","568"
"-438","-3117","569"
"-438","-3117","569"
"-438","-3118","568"
"-438","-3117","567"
"-438","-3117","566"
"-437","-3117","566"
"-436","-3116","566"
"-436","-3116","566"
"-436","-3115","566"
"-436","-3114","566"
"-436","-3114","567"
"-436","-3114","568"
"-436","-3114","568"
"-436","-3114","568"
"-437","-3114","569"
"-438","-3114","570"
"-438","-3114","570"
"-438","-3114","570"
"-437","-3114","570"
"-436","-3114","570"
"-436","-3114","570"
"-436","-3114","570"
"-437","-3114","571"
"-438","-3114","571"
"-437","-3114","570"
"-436","-3115","570"
"-436","-3116","571"
"-436","-3116","572"
"-436","-3116","572"
"-436","-3116","572"
"-436","-3116","571"
"-436","-3116","571"
"-436","-3116","572"
"-436","-3116","572"
"-436","-3116","572"
"-436","-3115","571"
"-436","-3114","570"
"-436","-3115","570"
"-436","-3115","571"
"-436","-3114","572"
"-436","-3114","572"
"-437","-3114","572"
"-438","-3114","572"
"-438","-3115","573"
"-438","-3116","573"
"-438","-3116","572"
"-439","-3116","572"
"-440","-3116","572"
"-440","-3116","572"
"-439","-3116","571"
"-438","-3116","569"
"-438","-3116","568"
"-438","-3115","569"
"-438","-3114","570"
"-438","-3115","570"
"-438","-3116","570"
"-438","-3116","570"
"-438","-3116","571"
"-438","-3116","572"
"-438","-3116","573"
"-437","-3116","574"
"-436","-3117","574"
"-436","-3118","574"
"-436","-3118","574"
"-436","-3118","573"
"-436","-3118","572"
"-436","-3118","572"
"-436","-3118","572"
"-437","-3118","571"
"-438","-3117","571"
"-438","-3116","573"
"-437","-3116","574"
"-436","-3115","574"
"-436","-3114","574"
"-436","-3114","574"
"-436","-3113","574"
"-436","-3112","574"
"-436","-3112","574"
"-436","-3112","573"
"-436","-3112","572"
"-436","-3112","573"
"-436","-3112","574"
"-436","-3112","574"
"-437","-3112","574"
"-438","-3113","574"
"-438","-3114","575"
"-438","-3114","576"
"-437","-3114","576"
"-436","-3115","575"
"-436","-3115","574"
"-436","-3114","574"
"-436","-3114","573"
"-436","-3114","572"
"-436","-3114","571"
"-436","-3115","570"
"-436","-3116","570"
"-437","-3116","570"
"-437","-3115","570"
"-437","-3114","570"
"-438","-3114","570"
"-438","-3114","570"
"-438","-3114","571"
"-437","-3114","572"
"-436","-3114","573"
"-436","-3114","574"
"-437","-3114","574"
"-437","-3115","574"
"-436","-3116","574"
"-436","-3116","574"
"-437","-3116","573"
"-438","-3116","572"
"-438","-3116","573"
"-438","-3116","573"
"-438","-3116","572"
"-438","-3116","572"
"-437","-3115","573"
"-436","-3114","573"
"-436","-3114","573"
"-436","-3114","574"
"-436","-3114","574"
"-436","-3114","574"
"-435","-3114","574"
"-434","-3114","574"
"-435","-3114","574"
"-437","-3114","574"
"-438","-3114","574"
"-438","-3114","573"
"-438","-3114","572"
"-438","-3114","572"
"-438","-3114","571"
"-438","-3114","570"
"-437","-3114","570"
"-436","-3114","571"
"-435","-3114","572"
"-434","-3114","573"
"-434","-3114","574"
"-435","-3114","574"
"-436","-3114","575"
"-436","-3114","575"
"-437","-3114","574"
"-438","-3114","574"
"-437","-3114","574"
"-436","-3114","574"
"-436","-3115","573"
"-436","-3116","572"
"-436","-3116","572"
"-436","-3116","572"
"-437","-3115","572"
"-438","-3114","573"
"-438","-3115","573"
"-439","-3116","573"
"-440","-3115","574"
"-440","-3114","574"
"-440","-3114","574"
"-440","-3114","573"
"-440","-3114","572"
"-439","-3114","572"
"-438","-3114","572"
"-438","-3114","572"
"-437","-3114","572"
"-437","-3114","571"
"-438","-3114","571"
"-438","-3114","572"
"-437","-3114","572"
"-436","-3114","572"
"-437","-3113","572"
"-438","-3113","572"
"-438","-3114","572"
"-437","-3114","572"
"-436","-3114","572"
"-436","-3114","572"
"-436","-3114","572"
"-436","-3114","572"
"-436","-3114","572"
"-437","-3115","572"
"-435","-3113","572"
"-435","-3113","572"
"-440","-3115","568"
"-440","-3114","566"
"-435","-3111","570"
"-435","-3111","572"
"-440","-3115","574"
"-439","-3115","576"
"-434","-3115","574"
"-437","-3115","572"
"-442","-3114","572"
"-437","-3115","570"
"-437","-3116","566"
"-437","-3115","564"
"-437","-3117","568"
"-439","-3120","572"
"-437","-3118","570"
"-438","-3116","568"
"-438","-3116","567"
"-438","-3116","567"
"-438","-3116","568"
"-438","-3116","568"
"-438","-3115","568"
"-438","-3114","567"
"-437","-3114","567"
"-436","-3114","568"
"-436","-3114","567"
"-436","-3115","567"
"-439","-3116","568"
"-440","-3116","564"
"-435","-3113","564"
"-435","-3113","568"
"-438","-3116","566"
"-440","-3115","568"
"-440","-3114","569"
"-438","-3114","566"
"-437","-3114","566"
"-437","-3114","567"
"-438","-3114","568"
"-438","-3114","568"
"-438","-3114","568"
"-438","-3114","568"
"-437","-3114","568"
"-436","-3114","567"
"-436","-3114","566"
"-436","-3114","566"
"-436","-3114","565"
"-435","-3114","564"
"-434","-3114","564"
"-434","-3114","564"
"-434","-3114","564"
"-435","-3114","564"
"-435","-3114","564"
"-434","-3114","564"
"-434","-3114","564"
"-434","-3114","564"
"-434","-3113","565"
"-433","-3112","566"
"-433","-3112","566"
"-434","-3113","566"
"-434","-3114","565"
"-435","-3114","564"
"-436","-3114","564"
"-436","-3114","563"
"-436","-3114","563"
"-437","-3114","564"
"-437","-3115","564"
"-436","-3116","564"
"-436","-3116","565"
"-436","-3116","566"
"-436","-3116","566"
"-436","-3116","567"
"-436","-3116","568"
"-436","-3116","567"
"-436","-3115","566"
"-435","-3115","567"
"-435","-3116","568"
"-435","-3115","567"
"-434","-3115","566"
"-434","-3116","566"
"-434","-3116","566"
"-434","-3116","565"
"-434","-3116","564"
"-434","-3115","564"
"-434","-3114","564"
"-434","-3114","564"
"-435","-3114","564"
"-436","-3114","565"
"-436","-3114","566"
"-437","-3114","566"
"-438","-3114","565"
"-438","-3114","564"
"-438","-3114","564"
"-438","-3114","563"
"-438","-3114","562"
"-437","-3113","562"
"-436","-3113","561"
"-435","-3113","560"
"-434","-3112","561"
"-434","-3112","562"
"-434","-3113","562"
"-434","-3114","562"
"-434","-3114","562"
"-434","-3114","562"
"-435","-3114","562"
"-436","-3114","562"
"-437","-3114","562"
"-438","-3114","562"
"-438","-3114","562"
"-438","-3114","563"
"-439","-3114","564"
"-439","-3115","564"
"-439","-3116","564"
"-439","-3116","564"
"-438","-3116","564"
"-438","-3116","563"
"-438","-3115","563"
"-438","-3114","563"
"-438","-3114","562"
"-439","-3114","561"
"-440","-3114","560"
"-439","-3114","560"
"-438","-3114","560"
"-438","-3114","560"
"-439","-3114","560"
"-440","-3114","560"
"-440","-3114","560"
"-439","-3113","560"
"-439","-3112","561"
"-440","-3112","562"
"-440","-3113","562"
"-440","-3114","562"
"-440","-3114","562"
"-440","-3114","562"
"-439","-3114","563"
"-438","-3114","563"
"-438","-3114","562"
"-437","-3114","562"
"-437","-3114","561"
"-438","-3114","560"
"-437","-3114","560"
"-436","-3114","560"
"-436","-3115","561"
"-436","-3116","562"
"-436","-3116","562"
"-436","-3115","563"
"-442","-3114","562"
"-442","-3114","562"
"-439","-3117","564"
"-439","-3114","566"
"-437","-3112","564"
"-438","-3115","560"
"-438","-3114","561"
"-438","-3114","562"
"-438","-3114","562"
