t,Bx,By,Bz
248.46,-655.835641117737,-2446.86677830136,-2522.10793539809
248.48,-647.447130608846,-2453.83969271149,-2521.72871947211
248.5,-647.430085222993,-2453.84207597777,-2521.74374155821
248.52,-647.412577384579,-2453.844784924,-2521.75744148564
248.54,-647.396112233734,-2453.84667255784,-2521.77414250425
248.56,-647.378547234995,-2453.84862261832,-2521.78758844125
248.58,-647.360981532974,-2453.3504925949,-2521.80207257854
248.6,-647.344053871555,-2453.3521419425,-2521.81637204555
248.62,-647.323594889456,-2453.35358071128,-2521.83016644125
248.64,-647.303299158114,-2452.85484543221,-2521.84074446419
248.66,-647.281029316619,-2452.8562283602,-2521.85074472698
248.68,-647.258850351445,-2452.85911734005,-2521.86129206051
248.7,-647.238306328635,-2452.86216037936,-2521.87338905612
248.72,-647.217516579938,-2452.86566898445,-2521.88499113034
248.74,-647.194730413539,-2452.86889413825,-2521.89688679669
248.76,-647.174037997431,-2453.37211342419,-2521.90913895448
248.78,-647.152903521256,-2453.37617751963,-2521.92279834925
248.8,-647.132683280453,-2452.88015547062,-2521.93760095227
248.82,-647.113360303814,-2452.88380773026,-2521.95477564671
248.84,-644.609765547187,-2453.37511086439,-2526.67971781717
248.86,-640.68864166052,-2454.03832130846,-2531.22691878778
248.88,-635.454736044638,-2454.65104302086,-2535.41968702776
248.9,-625.658989334285,-2455.24783297325,-2538.99835409213
248.92,-612.219277481638,-2454.52551620732,-2541.6532556859
248.94,-597.199882730704,-2451.83888157088,-2543.61130728546
248.96,-591.575333428851,-2447.37320767422,-2542.16851472725
248.98,-586.986818430247,-2442.95016585714,-2540.99457011513
249,-583.583038667596,-2439.14080330879,-2540.18818895332
249.02,-583.084725502948,-2435.88973552115,-2540.07080033611
249.04,-584.211335231071,-2433.23980237488,-2540.64709384933
249.06,-585.125552996843,-2431.38218004281,-2541.54084177582
249.08,-585.150347262488,-2430.68969909718,-2542.28740254168
249.1,-585.38375853106,-2429.33730017665,-2543.40813080882
249.12,-586.062021627104,-2427.30171778727,-2545.11845482138
249.14,-587.055561697614,-2425.24824268496,-2547.0262964349
249.16,-588.240614028438,-2423.20629809253,-2549.13131546078
249.18,-590.24261933397,-2421.26809775632,-2551.48032243666
249.2,-594.189197876284,-2419.79586230825,-2554.44498619701
249.22,-598.948800432772,-2418.99177465688,-2557.58413088094
249.24,-603.684396367105,-2419.08534186863,-2560.57188784609
249.26,-608.158441965817,-2419.15748875391,-2563.30099498065
249.28,-612.012775030932,-2419.76448290166,-2565.61092400652
249.3,-615.21651577999,-2420.33109965601,-2567.86035637843
249.32,-618.506623778972,-2421.29273385844,-2567.29226904242
249.34,-622.829447621266,-2422.03925976172,-2563.19374674269
249.36,-626.987329067667,-2422.83762953711,-2558.89752375794
249.38,-633.600794655362,-2423.79367175138,-2555.796858512
249.4,-639.812566965513,-2424.86296579219,-2552.63477049008
249.42,-645.166695785308,-2425.76015918123,-2548.93112944869
249.44,-648.587132994667,-2426.89014997165,-2546.85486132869
249.46,-649.57601307221,-2428.62476819337,-2547.3767638157
249.48,-649.515466146497,-2430.53119757656,-2547.61142194623
249.5,-645.562203810528,-2432.33905209649,-2546.09970049301
249.52,-640.290844666287,-2434.06464768145,-2544.07006440448
249.54,-634.070188763885,-2435.36205018401,-2541.50214992616
249.56,-627.180412215756,-2435.63470173922,-2538.68224049938
249.58,-619.598191416485,-2434.23560655763,-2535.40886645195
249.6,-611.811810104295,-2430.74806264048,-2531.16849032083
249.62,-605.170359821192,-2424.70371538493,-2526.22187955167
249.64,-601.7955155293,-2415.76993822032,-2520.71286510732
249.66,-602.38472180438,-2405.65005934746,-2515.49862457638
249.68,-607.050154976933,-2395.95164274993,-2510.83065944175
249.7,-615.239086772558,-2387.71638419681,-2507.30493591002
249.72,-626.487377692515,-2381.73658622797,-2505.39889969749
249.74,-639.785891571688,-2378.89235654941,-2505.01179571299
249.76,-652.801168160526,-2379.54288660847,-2506.38993542977
249.78,-664.394376581405,-2382.46925649192,-2508.82620616698
249.8,-671.688750977074,-2388.27836581263,-2510.84267398003
249.82,-671.851105631165,-2404.71477624157,-2514.71321959101
249.84,-669.66272029685,-2419.50430047081,-2518.02806178269
249.86,-665.114671304267,-2431.74813123284,-2520.18242174472
249.88,-658.858213565907,-2441.30266143276,-2521.40723991142
249.9,-651.879134367812,-2447.95430675235,-2521.35875407022
249.92,-645.020398640992,-2452.98583431571,-2520.87946208304
249.94,-645.003266880007,-2452.98660662896,-2520.8653184796
249.96,-644.988537766163,-2452.9885610398,-2520.85028206491
249.98,-644.975650872205,-2452.990722804,-2520.83523179609
250,-644.963040019528,-2452.9933129679,-2520.81927411944
250.02,-644.94796611988,-2452.99548028944,-2520.80318248879
250.04,-644.933431919686,-2452.99762837851,-2520.78914472371
250.06,-644.915521705772,-2453.00011422151,-2520.77680331828
250.08,-644.895680363568,-2453.00194383109,-2520.76277577933
250.1,-644.876811719204,-2453.00424763344,-2520.74808434909
250.12,-644.86123220248,-2453.00623404658,-2520.73345009746
250.14,-644.850089895544,-2453.00815244259,-2520.71945328448
250.16,-644.836348793707,-2453.00983769378,-2520.7072224602
250.18,-644.823689509497,-2453.01181466868,-2520.69695903264
250.2,-644.813421055269,-2453.01357683236,-2520.68472677793
250.22,-644.805202619943,-2453.01496667393,-2520.67004303961
250.24,-644.794507165061,-2453.01614450963,-2520.65606955838
250.26,-644.784469322436,-2453.01780690285,-2520.64135400234
250.28,-644.777892070384,-2453.0194083392,-2520.62845666959
250.3,-644.771291701951,-2453.02161817987,-2520.61743386729
250.32,-644.763787656906,-2453.02459915302,-2520.60759570252
250.34,-644.758407867767,-2453.02704701601,-2520.59559018521
250.36,-644.756680095322,-2453.03015179843,-2520.58245428663
250.38,-644.753942843758,-2453.03278150791,-2520.56683208636
250.4,-644.752416743429,-2453.03609743802,-2520.55198793594
250.42,-644.751520745165,-2453.03951600996,-2520.53636160312
250.44,-640.263553141515,-2445.46843190696,-2527.0939493181
250.46,-636.043851333359,-2438.14005724172,-2533.75595512405
250.48,-631.93654108225,-2430.95546512097,-2540.51869169503
250.5,-628.2911428772,-2424.13413140821,-2547.3375565433
250.52,-624.845431726672,-2417.49833263113,-2553.94077814227
250.54,-621.623080167014,-2411.18306142484,-2560.61958662374
250.56,-622.314146395607,-2411.98801801764,-2560.68167163121
250.58,-622.971929716394,-2412.80397252852,-2560.6924778126
250.6,-623.708845973899,-2413.79321713779,-2560.72276499226
250.62,-624.54910008197,-2415.10744464032,-2561.20828478283
250.64,-625.284234903412,-2416.23499569399,-2562.29471018048
250.66,-626.091774029618,-2416.91906564219,-2563.56760508647
250.68,-626.946358497242,-2417.26215261529,-2564.71121064219
250.7,-627.771268870113,-2417.38534840205,-2565.61963019103
250.72,-628.555448839356,-2417.31062048112,-2566.35268355227
250.74,-629.416483814322,-2417.06404043922,-2566.95607947707
250.76,-630.277506124607,-2416.97356324731,-2567.21187780062
250.78,-630.850849171072,-2417.03627601592,-2567.30546693216
250.8,-631.017262408585,-2417.19412317317,-2567.32886210426
250.82,-630.844343153574,-2417.44683776876,-2567.30489821197
250.84,-630.49651451013,-2417.86829292016,-2567.18431493639
250.86,-630.041732721036,-2418.52418318674,-2566.83515903352
250.88,-629.556386734918,-2419.39163515304,-2566.25077270512
250.9,-628.972113820062,-2420.43006373671,-2565.68169735219
250.92,-628.415896556778,-2421.45920249447,-2565.18313090337
250.94,-628.006451086224,-2422.18248077325,-2564.75887528102
250.96,-627.77170700383,-2422.44657518455,-2564.46666391086
250.98,-627.690185885791,-2422.30606969388,-2564.4749703127
251,-627.730483143347,-2422.20354304052,-2564.50368934039
251.02,-627.752891502866,-2422.41487742804,-2563.47498690046
251.04,-627.82298177447,-2422.75060031162,-2562.04274957438
251.06,-627.976725901223,-2423.26812057767,-2560.86702197571
251.08,-628.328921764033,-2424.69993420724,-2559.14254562606
251.1,-629.536377401535,-2429.96963253068,-2553.43236847398
251.12,-630.705392477438,-2434.84559665702,-2547.78537928263
251.14,-631.999984509335,-2439.6029009263,-2543.09263617024
251.16,-633.36053757588,-2444.34841592392,-2538.7796888085
251.18,-634.722523685777,-2449.06541061436,-2534.27176488759
251.2,-635.890104493156,-2452.93805248811,-2530.3394272876
251.22,-636.087242108106,-2453.44899476129,-2530.27417923478
251.24,-636.179022135884,-2453.73857186882,-2530.2618584756
251.26,-636.16693517859,-2453.91204255745,-2530.34297247196
251.28,-636.083496376578,-2454.01268296195,-2530.4654174323
251.3,-635.970702845502,-2454.06166772333,-2530.60803811126
251.32,-635.868421839573,-2454.04841530225,-2530.8022874364
251.34,-635.821976353092,-2453.93079545025,-2531.04826364719
251.36,-635.826864773729,-2453.76118999974,-2531.24158962946
251.38,-635.88628600738,-2453.58131643828,-2531.34477102304
251.4,-637.472701232965,-2453.52848314427,-2529.52146828015
251.42,-639.048735049828,-2453.52787073057,-2527.65134181906
251.44,-640.522501648608,-2453.62132674113,-2525.75725829543
251.46,-641.923984797529,-2453.82667317853,-2523.85771676153
251.48,-643.386540351386,-2454.07809145209,-2522.03356873339
251.5,-644.836827439036,-2454.36222355561,-2520.24699061445
251.52,-644.85018410009,-2454.37105543155,-2520.24823565791
251.54,-644.861233200852,-2454.38025674068,-2520.25076400517
251.56,-644.870575469254,-2454.53260980516,-2520.25261861017
251.58,-644.882066821126,-2454.84783279466,-2520.25574430225
251.6,-644.892331721662,-2454.85809575264,-2520.25892845661
251.62,-644.903263673174,-2454.86757659856,-2520.26173131404
251.64,-644.912367276917,-2454.87729180691,-2520.26587422408
251.66,-644.922866813426,-2454.88562137307,-2520.27013911247
251.68,-644.986518524001,-2455.0795337342,-2520.27608254835
251.7,-645.049044300339,-2455.1101765847,-2520.2607319562
251.72,-645.056366124896,-2455.28942822817,-2520.1050209126
251.74,-645.063304226679,-2455.29756116538,-2520.10967100231
251.76,-645.067750941451,-2455.30520490626,-2519.92824303843
251.78,-645.070598122204,-2455.48410621607,-2519.88696085766
251.8,-645.07384101293,-2455.49077432625,-2519.89154804064
251.82,-640.136589065633,-2445.06020209035,-2521.05405756953
251.84,-635.698208119029,-2434.61941536241,-2522.31346583065
251.86,-631.66446082985,-2424.22432452858,-2523.79169029154
251.88,-628.948619333168,-2413.90215046361,-2525.79444161532
251.9,-626.940862008342,-2403.73105598762,-2528.23142975978
251.92,-625.421664926897,-2393.74808596544,-2531.19320340594
251.94,-626.992688697041,-2394.17733217995,-2532.69218427563
251.96,-628.064574468674,-2394.63751295864,-2534.40397446723
251.98,-628.800331296565,-2395.0280524147,-2536.23391310571
252,-629.321274238213,-2395.26437027625,-2537.96373386001
252.02,-629.728535148296,-2395.27491691691,-2539.41216501729
252.04,-630.145199617297,-2395.08544730421,-2540.47700078317
252.06,-630.78847495064,-2394.74029547928,-2541.19892320036
252.08,-631.583177268743,-2394.24981624712,-2541.47124920661
252.1,-632.499251338904,-2393.61802564333,-2541.15933907554
252.12,-633.417531959316,-2392.92980924158,-2540.62425442747
252.14,-634.236227733165,-2392.25490818268,-2540.03105232695
252.16,-633.52479712585,-2392.74792227746,-2539.29816239106
252.18,-631.141990212191,-2394.52444920525,-2538.42988779859
252.2,-627.160637929808,-2397.57338646525,-2537.42462589716
252.22,-621.765952555552,-2401.78498134087,-2536.33317248362
252.24,-616.53987650598,-2406.10469029355,-2535.47585615167
252.26,-611.488553421742,-2410.53248749146,-2534.7853343322
252.28,-608.041088133124,-2413.91476098811,-2534.36702447721
252.3,-606.323695187403,-2416.13059482379,-2534.27060641147
252.32,-606.3000359486,-2417.16110200239,-2534.38904120972
252.34,-607.808349412258,-2417.1118070582,-2534.7121368991
252.36,-609.218690313574,-2417.03751112849,-2535.08298238222
252.38,-610.595425059427,-2416.97679326253,-2535.31080191218
252.4,-611.839476723178,-2416.97680106509,-2535.27095214272
252.42,-612.95894712492,-2417.04448528384,-2535.05308811081
252.44,-613.992206820633,-2417.19763445653,-2534.79686877878
252.46,-614.796234383345,-2417.39692195205,-2534.67345346447
252.48,-615.429321118461,-2417.6194881357,-2534.63010363792
252.5,-615.877302790728,-2417.82674799805,-2534.69395686034
252.52,-616.189565639124,-2417.97223773644,-2534.8965052749
252.54,-616.356291795689,-2418.05263743587,-2535.26715767767
252.56,-616.371561130318,-2418.06591107588,-2535.81381064576
252.58,-616.326965351964,-2418.05177619325,-2536.44951751568
252.6,-616.26907696605,-2418.03204630902,-2537.11938667181
252.62,-616.290497274855,-2418.05786267262,-2537.71302144022
252.64,-616.38846097708,-2418.12910249332,-2538.23052253182
252.66,-616.483641265964,-2418.25024314298,-2538.64402729057
252.68,-616.670378520863,-2418.4158019863,-2538.95908764
252.7,-616.947780302067,-2418.5999455684,-2539.22107661639
252.72,-617.186678410077,-2418.80356506048,-2539.43078260461
252.74,-617.497268631245,-2418.97601458198,-2539.69620999469
252.76,-617.961432033147,-2419.11605131151,-2540.03458383015
252.78,-618.29059629731,-2419.22313944461,-2540.47621286534
252.8,-618.64035338731,-2419.30435815897,-2541.01392317223
252.82,-619.093807410339,-2419.38559643094,-2541.60084729863
252.84,-619.543751651322,-2419.46172523798,-2542.22403745188
252.86,-619.986012669066,-2419.53152240728,-2542.87348687692
252.88,-620.423491968214,-2419.59297690691,-2543.53356012993
252.9,-620.857622427223,-2419.64688575219,-2544.1723846493
252.92,-621.22653892986,-2419.69275799694,-2544.73088393918
252.94,-621.510844280131,-2419.73062737488,-2545.18187953321
252.96,-621.714464731238,-2419.76508249492,-2545.53912676078
252.98,-621.841731774831,-2419.79909558374,-2545.81207413922
253,-621.915920148813,-2419.83452910835,-2546.07195333763
253.02,-621.944544910247,-2419.87269358826,-2546.32182878041
253.04,-621.982814152368,-2419.91332168186,-2546.62734169429
253.06,-622.053648837978,-2419.9599220533,-2547.00761915507
253.08,-622.193029668205,-2420.04491656012,-2547.43702389617
253.1,-622.401614992847,-2420.16752716583,-2547.91491845721
253.12,-622.648047261874,-2420.32653442333,-2548.37122691761
253.14,-622.934237158876,-2420.52577230982,-2548.77052913711
253.16,-623.272586919827,-2420.77889509895,-2549.03751060877
253.18,-623.66018704974,-2421.08189280941,-2549.17483118306
253.2,-624.062039553242,-2421.40196675936,-2549.20982313017
253.22,-624.485803171288,-2421.74482322846,-2549.18286783174
253.24,-624.939378185732,-2422.11695952987,-2549.14217067163
253.26,-625.416876188543,-2422.51433716765,-2549.11801144046
253.28,-625.906679641961,-2422.92333629428,-2549.185726631
253.3,-626.351239025572,-2423.3127136919,-2549.33987601963
253.32,-626.718944661677,-2423.6651810612,-2549.58346027651
253.34,-627.006964946957,-2423.97460907261,-2549.87047396101
253.36,-627.207645183071,-2424.23519229177,-2550.15361589663
253.38,-627.302712022333,-2424.39282971369,-2550.34545344074
253.4,-627.284150647688,-2424.43663028799,-2550.42216282834
253.42,-627.212288497857,-2424.3978126,-2550.38525875688
253.44,-627.122259555287,-2424.29476948387,-2550.24045307912
253.46,-627.061965292159,-2424.18787105913,-2550.02846529477
253.48,-627.030144649729,-2424.07669435135,-2549.74841864232
253.5,-627.04271957286,-2424.01407312807,-2549.49138650532
253.52,-627.113353679625,-2424.0254672483,-2549.28372167421
253.54,-627.27273180634,-2424.16938658464,-2548.72085946445
253.56,-627.528545494341,-2424.44696619511,-2548.18668235464
253.58,-627.825040816911,-2424.79653523472,-2548.1027668704
253.6,-628.162467653517,-2425.20468712494,-2548.11057419044
253.62,-628.533446902893,-2425.54051668405,-2548.2039675702
253.64,-628.931941013167,-2425.89896797416,-2548.36023924065
253.66,-629.433551059723,-2426.26614275088,-2548.54693044798
253.68,-629.92679288225,-2426.59789129554,-2548.75318223506
253.7,-630.386802141703,-2426.77120407174,-2548.97183739514
253.72,-630.860718421484,-2426.86924353551,-2549.19164951582
253.74,-631.06474701201,-2427.06200219983,-2549.2598614366
253.76,-631.400123940627,-2427.29127923735,-2549.27446984506
253.78,-631.579754969376,-2427.59192960439,-2549.46661016195
253.8,-631.631714726565,-2427.87190325182,-2549.66927777737
253.82,-631.669567053432,-2428.1327675773,-2549.78804563113
253.84,-631.695850089656,-2428.31889494705,-2549.94558721066
253.86,-631.763287617703,-2428.42475556721,-2550.24617664366
253.88,-631.828374829969,-2428.46484123073,-2550.63300209505
253.9,-631.850592132007,-2428.17986944003,-2551.18554838249
253.92,-631.973164101526,-2427.83006619583,-2551.72814760847
253.94,-632.192465401395,-2427.58678270839,-2552.09878102864
253.96,-632.50871346231,-2427.33316252835,-2552.55189699937
253.98,-632.915690303765,-2427.11900385656,-2552.90213061657
254,-633.382529629984,-2426.93076860284,-2553.11064453445
254.02,-633.89827362299,-2426.8269880835,-2553.18848379183
254.04,-634.376975659718,-2426.75225826453,-2553.21339624562
254.06,-635.235437761714,-2426.62679137335,-2553.18638985676
254.08,-636.003767702619,-2426.5370856038,-2553.10841693846
254.1,-636.274056718182,-2426.55990797459,-2552.99178578247
254.12,-636.465511207583,-2426.58960339675,-2552.87626722113
254.14,-636.563995619355,-2426.61768498908,-2552.78161776435
254.16,-636.61838557669,-2426.63935965043,-2552.72142672069
254.18,-636.660594397203,-2426.65151531713,-2552.69374240156
254.2,-636.726823614258,-2426.65140135739,-2552.69712388141
254.22,-636.800796610358,-2426.65389096152,-2552.75334081641
254.24,-636.881913020422,-2426.66082491615,-2552.86443865919
254.26,-636.952060815754,-2426.67925183243,-2553.01131273095
254.28,-637.000829255665,-2426.71528243462,-2553.11111520431
254.3,-637.043153641014,-2426.76349985487,-2553.27718041471
254.32,-637.075847135895,-2426.82434669858,-2553.4349404103
254.34,-637.116755541491,-2426.88446109406,-2553.56454563124
254.36,-637.157818791289,-2426.93959256982,-2553.65525503775
254.38,-637.15242957186,-2426.99640184886,-2553.67814617131
254.4,-637.103581304507,-2427.05551763875,-2553.63475974683
254.42,-637.000517279773,-2427.12204106015,-2553.55308278007
254.44,-636.842084097378,-2427.20613192991,-2553.43583917321
254.46,-636.619965436158,-2427.32556400493,-2553.27787072576
254.48,-636.34152096865,-2427.47981174905,-2553.08751291121
254.5,-636.054384602297,-2427.66227856229,-2552.89057702596
254.52,-635.782765501478,-2427.87707650121,-2552.65471133872
254.54,-635.551025258864,-2428.12822477132,-2552.39928771746
254.56,-635.35578108986,-2428.40423640105,-2552.12051160795
254.58,-635.20539961437,-2428.68777116208,-2551.83964081319
254.6,-635.098109272751,-2428.96754405587,-2551.56237302708
254.62,-635.037304408613,-2429.23870034158,-2551.2984790427
254.64,-634.995424009609,-2429.49694136884,-2551.09054596741
254.66,-634.954717491299,-2429.73958304287,-2550.86497128213
254.68,-634.907039424763,-2429.94909657975,-2550.66568213673
254.7,-634.850601412132,-2430.12250869337,-2550.56138765633
254.72,-634.784537774983,-2430.27137391402,-2550.51457732513
254.74,-634.707590731378,-2430.32916063833,-2550.42672973975
254.76,-634.625583181575,-2430.27062835126,-2550.29016458661
254.78,-634.538559590317,-2430.1626330561,-2550.2534412141
254.8,-634.450055663344,-2429.93264285625,-2550.27355705821
254.82,-634.364095827665,-2429.63059683069,-2550.23975507848
254.84,-634.286701790477,-2429.41953753596,-2550.17392434019
254.86,-634.215343145997,-2429.17158634452,-2550.09099640126
254.88,-634.150878406809,-2428.94828286641,-2550.00751798593
254.9,-634.110787597141,-2428.82872130018,-2549.94494658477
254.92,-634.116151746607,-2428.76150903331,-2549.89452113712
254.94,-634.163003287021,-2428.76393707233,-2549.73786116008
254.96,-634.242088325741,-2428.79159844671,-2549.50301128768
254.98,-634.353855759277,-2428.858253976,-2549.38448353705
255,-634.495057195128,-2428.97118107914,-2549.37758674175
255.02,-634.647407719921,-2429.11994995386,-2549.38779669064
255.04,-634.790726587869,-2429.29231274105,-2549.33177448174
255.06,-634.886395854414,-2429.48755080211,-2549.08444866645
255.08,-634.92279781139,-2429.70632405224,-2548.5175500011
255.1,-634.864112950416,-2429.93425396849,-2547.59805526685
255.12,-634.557544583084,-2430.16227886633,-2546.46037486519
255.14,-634.079827777387,-2430.18284118904,-2545.3709511142
255.16,-633.994225727639,-2429.93679180813,-2544.33199364894
255.18,-633.938768258063,-2429.80499181366,-2543.57158668451
255.2,-633.670899567393,-2429.82269354432,-2543.14265943431
255.22,-633.626457084591,-2429.83672506702,-2543.06672917676
255.24,-633.661185661006,-2429.90448220193,-2543.31187294033
255.26,-633.689711048986,-2430.05048917185,-2543.43463165604
255.28,-633.789619750452,-2430.45947602403,-2543.14223834958
255.3,-634.10786178581,-2431.71571919053,-2541.88650858586
255.32,-634.647227386724,-2433.82220919537,-2539.73213257601
255.34,-635.417156342789,-2436.67184061103,-2536.75659111194
255.36,-636.29995315246,-2439.86840329806,-2533.34145650225
255.38,-637.200396133614,-2443.11919014558,-2529.75792188101
255.4,-638.07822165139,-2446.12479951081,-2526.36010675385
255.42,-638.933596612165,-2448.25969790365,-2523.96087484306
255.44,-639.714317259964,-2449.53312861422,-2522.53505771611
255.46,-640.116273672259,-2449.88689153351,-2521.98615276878
255.48,-640.218470387653,-2449.76929411226,-2521.90069799331
255.5,-640.288531370656,-2449.52594863313,-2521.75028542175
255.52,-640.635628398528,-2449.23341686774,-2521.54938896605
255.54,-641.180106454456,-2449.15196589731,-2521.38790456572
255.56,-641.447632430586,-2449.22399752361,-2521.11024954223
255.58,-641.501650602005,-2449.29675027515,-2520.91088217323
255.6,-641.545755296103,-2449.36872613564,-2520.895754124
255.62,-641.84049177871,-2449.44024615016,-2520.89544636271
255.64,-642.290926254737,-2449.51219619224,-2520.89388440477
255.66,-642.69320856155,-2449.5847006803,-2521.06529138677
255.68,-642.97203055068,-2449.65734626258,-2521.30507956399
255.7,-643.463032770733,-2449.73098829515,-2521.30308048156
255.72,-643.913779356219,-2449.80454700995,-2521.41680843372
255.74,-644.438949408975,-2449.87277554364,-2521.57672511269
255.76,-645.63832892859,-2449.92775796952,-2521.70154647073
255.78,-646.944505879425,-2449.97010635768,-2521.84464113608
255.8,-647.984055330297,-2450.00004358338,-2522.02924657496
255.82,-648.422259892317,-2450.0097943971,-2522.23601327307
255.84,-648.634846133063,-2449.99480052813,-2522.53360093919
255.86,-648.887797429593,-2449.96082750308,-2522.7283217253
255.88,-649.099303846864,-2449.91432332788,-2522.81276958419
255.9,-650.488337919833,-2449.89023997833,-2521.60459555941
255.92,-651.763977570701,-2449.88229761824,-2520.52279084155
255.94,-653.022714529909,-2449.89523465646,-2519.37994195993
255.96,-654.437455924348,-2449.92712258632,-2518.16145044894
255.98,-655.815606176153,-2449.96940905907,-2517.0622007817
256,-657.205555223516,-2450.01696039141,-2515.88820666898
256.02,-657.540146626417,-2450.01734401751,-2515.91022409284
256.04,-657.709715406289,-2450.01712078811,-2515.90194027976
256.06,-657.7445953414,-2450.1085063106,-2515.89336461071
256.08,-657.902986225359,-2450.2084546215,-2515.8856769908
256.1,-658.042379673127,-2450.24613717137,-2515.87945423937
256.12,-658.022804839099,-2450.29860561596,-2515.93257585246
256.14,-658.201549784483,-2450.52239724711,-2516.00105524068
256.16,-658.633666362475,-2450.7580789096,-2516.10100457706
256.18,-658.161496494844,-2450.84918093736,-2516.33720079095
256.2,-657.94292804728,-2450.96628380726,-2516.63279268057
256.22,-657.924647861961,-2451.02886941653,-2516.80711459844
256.24,-657.749176063921,-2451.03022248107,-2516.83006684737
256.26,-657.556606368177,-2451.0312367559,-2516.84189080515
256.28,-657.337731930901,-2451.03153632695,-2516.85861284949
256.3,-656.938551591618,-2451.03197070095,-2516.85636462884
256.32,-656.667719791524,-2451.03094208398,-2516.94545152936
256.34,-656.507015988672,-2451.03081037496,-2517.17463753732
256.36,-656.3002500475,-2451.03100279387,-2517.31632711985
256.38,-656.078848099037,-2451.03120007828,-2517.36611282475
256.4,-655.763185512033,-2451.03082175349,-2517.44871394752
256.42,-655.752356138171,-2451.03028833604,-2517.49428876158
256.44,-651.885630657631,-2441.90635480986,-2519.09642248299
256.46,-648.571003807827,-2432.88636918113,-2521.36976120548
256.48,-646.056093248118,-2423.75807644007,-2523.92542904959
256.5,-645.437788300869,-2414.49785866525,-2527.40572606662
256.52,-643.229772216569,-2406.46988566467,-2530.90460245834
256.54,-637.430849778631,-2400.9743032235,-2533.91252972033
256.56,-634.244875120181,-2404.19946494582,-2533.80650832335
256.58,-631.636538629501,-2407.32745796082,-2532.93399741149
256.6,-628.934161847006,-2410.86147310413,-2532.13704066973
256.62,-626.15246681424,-2414.78239955818,-2531.60645774306
256.64,-625.352540026455,-2417.16850499097,-2531.72447253801
256.66,-627.225011718848,-2417.27219382592,-2532.62420086362
256.68,-628.551525416331,-2417.46634985427,-2533.34246286588
256.7,-629.499046804465,-2417.73551912459,-2534.34093042979
256.72,-630.223144395938,-2418.01276748777,-2535.57922415874
256.74,-630.925076724165,-2418.2247725055,-2536.97698027597
256.76,-631.818977153082,-2418.341514324,-2538.39815183421
256.78,-632.791698101201,-2418.31506633845,-2539.46707076881
256.8,-633.609796775249,-2418.47752526844,-2540.40080369293
256.82,-634.281961860938,-2418.61405691986,-2541.61551115586
256.84,-634.901490247576,-2418.83256137255,-2542.78566149386
256.86,-635.510530670238,-2419.16661181761,-2543.60334920187
256.88,-636.147578167178,-2419.66010790824,-2544.16638111987
256.9,-636.921533777269,-2420.04563302695,-2544.74377485571
256.92,-637.68383247223,-2420.71293051349,-2544.97764580595
256.94,-638.331374926559,-2421.26207730966,-2545.19168728252
256.96,-638.843881554435,-2421.47914291854,-2544.47581085937
256.98,-639.272602634306,-2421.52309565659,-2544.17958359701
257,-639.874933817292,-2421.75027846569,-2544.17257831881
257.02,-640.25773610346,-2422.05298560427,-2544.1506805726
257.04,-640.920493542193,-2422.40233386349,-2544.08806559655
257.06,-641.665410432878,-2422.99495197958,-2544.2493379794
257.08,-642.19530427323,-2423.74772853773,-2544.65586408124
257.1,-642.623265076976,-2424.33303799278,-2545.40606860875
257.12,-643.090815313045,-2424.57153936308,-2546.23932682269
257.14,-643.600434426487,-2424.55552447899,-2546.96459340269
257.16,-645.394882754854,-2424.40998256488,-2547.55957446289
257.18,-646.729828598533,-2424.24266308463,-2548.01470172136
257.2,-648.056449638877,-2424.01152163093,-2548.35652672366
257.22,-649.453183323998,-2423.80167531361,-2548.45919091243
257.24,-651.646627525312,-2423.72986926181,-2548.50645480218
257.26,-654.342117940251,-2423.66845298909,-2548.54849262602
257.28,-655.35712566121,-2423.64670140967,-2548.8229482636
257.3,-655.337013665619,-2423.67218583618,-2549.4805539302
257.32,-655.284406410247,-2423.06225136837,-2550.48828350016
257.34,-655.251960872056,-2422.55186332396,-2551.25184310945
257.36,-655.124226360362,-2421.7798688315,-2551.75202413241
257.38,-654.977077348008,-2420.93326326064,-2551.90904403821
257.4,-654.922042423692,-2420.62554532327,-2551.89360457614
257.42,-654.794532715953,-2420.38699465412,-2551.93710102497
257.44,-654.793719530295,-2419.85904135649,-2551.86164153465
257.46,-655.007051567064,-2418.02745946251,-2552.22622267253
257.48,-655.210099715196,-2416.72764209794,-2552.69879107779
257.5,-655.434725740313,-2416.63644344621,-2552.72208675191
257.52,-655.711470529001,-2416.70322136036,-2551.71840521296
257.54,-655.98766327951,-2416.87860961515,-2550.8458818551
257.56,-656.115445149103,-2416.69071118718,-2550.15370587556
257.58,-656.542418131338,-2417.66175157817,-2547.95740284656
257.6,-657.328540132924,-2420.42224619846,-2544.15663842433
257.62,-658.155201132138,-2423.34789429957,-2540.74925974364
257.64,-659.067433328819,-2425.99696855791,-2537.90333717779
257.66,-660.151151824335,-2428.49712085974,-2534.95579155578
257.68,-661.476243693999,-2430.95405146061,-2531.86095298451
257.7,-662.814822901816,-2432.07418122186,-2530.46753152817
257.72,-663.489887383996,-2431.97821544983,-2530.47317520411
257.74,-664.702592835574,-2431.87426479832,-2529.44787524119
257.76,-665.886084168846,-2431.67165590057,-2528.46440532955
257.78,-666.980290325766,-2431.10307185422,-2527.42209188297
